chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chr1	61987	13178963	0.00205505837081571	940	0.067090488043975	0.527947774338518	34115	0.177475285953179	2	2	0	-6.93298661223521
chr1	13224919	13246004	0.490044545202238	36	0.130012331527461	0.508614555760703	189	0.275676180551924	2	1	1	-6.7365579921083
chr1	13318500	16497842	-0.000705355064733126	261	0.0763655046704084	0.526993765780802	7915	0.192391607057139	2	2	0	-6.77018784008481
chr1	16508139	16947199	0.498480271030422	161	0.185326070918562	0.492220720559294	1827	0.200594149004208	2	1	1	-6.7442408065851
chr1	16948523	19193288	-8.69151667675094e-05	224	0.0168377192171891	0.520588673758175	5471	0.174204569045615	2	2	0	-6.74260486396697
chr1	19198991	60097773	0.498912532890408	3051	0.0939547167174803	1.03532664144456	140148	0.354428904982905	4	2	2	-6.74907584138069
chr1	60844121	99582289	0.000717322947470178	906	0.0209517460794125	0.518261206811048	33319	0.188611130341398	2	2	0	-6.80103968210246
chr1	99686887	121429348	0.498875753071497	899	0.091264345258809	1.0218124693396	40114	0.330592409395202	4	2	2	-6.73511337293173
chr1	124421017	143449352	0.303559858148538	42	0.128227657593411	1.22656957913939	1238	0.392483942395047	5	3	2	-7.19839574269612
chr1	143542957	248918526	0.335202056738365	7884	0.103302201516206	1.53446939372364	332816	0.548873404001229	6	4	2	-6.73504555803816
chr2	92388	90210631	0.00227713584354919	2639	0.031957146058478	0.518456712691117	100373	0.189253650391542	2	2	0	-6.90059278876327
chr2	90294392	91879850	0.41659665438253	54	0.161104256342284	0.490617721782375	806	0.213837301470264	2	1	1	-6.93078694281702
chr2	94218795	97215530	0.083357594282165	196	0.166658732438041	0.521493045897941	7216	0.175739807413902	2	2	0	-6.89515919856707
chr2	97355418	157325299	-0.000674661383710307	1276	0.0565011392364572	0.515053595314215	51058	0.190210150810563	2	2	0	-6.74897334257368
chr2	157429789	242073780	0.498921428119111	4108	0.089592039760644	1.03113556094469	167792	0.345030884324883	4	2	2	-6.74374712754665
chr3	197664	66535191	0.498911579637992	2991	0.0926444664007232	1.02905586226521	148799	0.338028246386311	4	2	2	-6.73619879505818
chr3	66546387	66743066	0.497810582497538	9	0.185720892739616	0.94552859503233	136	0.501135485780974	4	2	2	-6.73624607922298
chr3	66770759	90507212	0.498852518534387	609	0.0962339742508004	1.02763398005015	17043	0.413445536215701	4	2	2	-6.73332688291325
chr3	91445573	198120733	0.498915244494403	4430	0.0986196493834651	1.03023809269468	169167	0.364660568440728	4	2	2	-6.74128319520501
chr4	13995	8670121	0.498873314101545	840	0.0886978397205895	1.04288990146825	29509	0.34681478152282	4	2	2	-6.74462084503434
chr4	8727246	15614233	0.498765526951319	279	0.114564932220085	1.01493891242344	6600	0.390312265870765	4	2	2	-6.73628258382375
chr4	15630605	17842406	0.000201449384088614	113	0.00512853128318718	0.515805903644843	2621	0.198868068012441	2	2	0	-6.73495479650396
chr4	17874545	49023748	0.498856467781449	1069	0.0936399568567274	1.03276639325752	35270	0.385879897045589	4	2	2	-6.73854300360005
chr4	49105407	49153253	-0.000862595890242068	10	0	0.0724162106828966	53	0.0551175613874075	1	1	0	-Inf
chr4	49157695	49709464	0.498400029291673	75	0.170336950650048	0.963517523250938	556	0.580026391200391	4	2	2	-6.73696463465368
chr4	51996084	53458824	0.148727570446457	105	0.123753719742815	3.23926261092059	4527	2.29218725590541	13	11	2	-6.73419621185131
chr4	53461068	54382751	0.279340755844919	47	0.105768580398174	1.66969945064073	2065	0.704362130583783	7	5	2	-6.74108288293511
chr4	54426224	55600567	0.191641864077928	118	0.0990903622891491	2.65962040951766	4180	1.44468934423092	10	8	2	-6.73773856132497
chr4	55612203	55985529	0.0867202107952899	40	0.0729804988002151	4.74466021101756	2083	2.70100509092154	12	11	1	-6.74006591341124
chr4	56056873	61290697	0.250324854176789	322	0.116131820268171	1.8673090674955	8377	1.2174472971957	8	6	2	-6.75182129303066
chr4	61297825	65643476	0.147094971966854	260	0.0808502067106567	3.44923109297485	7144	1.88800968973961	14	12	2	-6.73586405173218
chr4	66199556	67347532	0.00582267706116646	10	0.0395284707521047	0.561401855160453	192	0.274207503526405	2	2	0	-6.81958370317812
chr4	67357284	67621525	0.471729753011766	25	0.0894639033353676	1.04173323169758	548	0.386540410700449	4	2	2	-6.79259730136324
chr4	67624301	68517713	0.00326988767086855	38	0.00291998558035373	0.504169536156208	1342	0.177107526767313	2	2	0	-7.40953486126507
chr4	68550838	81118853	0.498870686779903	573	0.0871236204033379	1.01081972276	21444	0.338184349831399	4	2	2	-6.74773849873406
chr4	81153910	132190757	0.00148519847681511	1083	0.0339997817338989	0.516770563939675	39804	0.192781084576291	2	2	0	-6.77807941880089
chr4	132228055	153441498	0.498845801323547	568	0.0903805940684269	1.02641320650309	22716	0.383790086494151	4	2	2	-6.7331418146395
chr4	153558278	153690364	0.00450537162558884	21	0.00480079358519183	0.50280428159338	432	0.159636666780841	2	2	0	-7.22100341902935
chr4	153703504	165643265	0.498842497396856	352	0.0954373365928737	1.02777807813122	12692	0.361036299281703	4	2	2	-6.73328338826842
chr4	165664675	167011358	0.00245040535008989	19	0	0.553180546259526	577	0.229405170346142	1	1	0	-Inf
chr4	167312824	190179746	0.498848729886283	990	0.106093382105715	1.02596768744747	26239	0.460348196884183	4	2	2	-6.73310042701045
chr5	110117	46206800	0.498893343484078	1736	0.0931255788219437	1.02719638380274	54625	0.36389300690788	4	2	2	-6.73339972985202
chr5	49599621	49659485	0.0287692057230392	14	0.133630620956212	0.097886651384442	40	0.0823360219637827	1	1	0	-9.671798984419
chr5	50399974	58976534	0.00110027768181621	234	0.0961609805137261	1.04285943482004	11058	0.367837513323109	4	4	0	-6.7431985304457
chr5	58988381	59221269	0.00456494644093397	11	0.0232163735324878	0.520867085425105	213	0.195033686454366	2	2	0	-6.75698871100903
chr5	59780089	181288546	0.49891803772936	5061	0.0945394999260352	1.02490299075472	196868	0.358498154309714	4	2	2	-6.73375340597
chr6	188598	356417	0.365488711317257	24	0.166986586070667	0.987076165031828	355	0.323569677082741	3	2	1	-6.81424420497249
chr6	367243	21337552	0.00248091696884328	962	0.0129828790196718	1.03458692940325	33731	0.39133019138745	4	4	0	-6.76056605868515
chr6	21366943	21464559	0.0655686067360711	9	0.079199817620441	1.22212370702018	108	0.52464663642475	11	10	1	-6.93920679520785
chr6	21494183	28732312	0.000986661267292854	373	0.011044582579129	1.004769426283	16247	0.345867497115044	4	4	0	-6.75364016713391
chr6	28732723	28895963	0.0171765874927809	9	0.111	1.09013463808132	275	0.493154205892689	4	4	0	-6.74884325329398
chr6	28908732	29927086	0.000416369529345484	271	0.00328724181134487	1.00407684561713	3913	0.385887547357788	4	4	0	-6.74455338426832
chr6	29927214	29939038	-0.000249487643346091	45	0	0.603483056253058	122	0.268346119187459	1	1	0	-Inf
chr6	29939767	31176652	-0.000306642913823429	284	0.00843288559441928	1.01970098601278	9332	0.297437198239166	4	4	0	-6.73414074500848
chr6	31177330	31484494	0.00175506141390347	118	0	0.96453990855919	843	0.386091345785625	1	1	0	-Inf
chr6	31491216	31498770	0.00743925489471708	9	0.0303333333333333	0.926836543043989	44	0.349466566466986	4	4	0	-6.76928635866991
chr6	31498818	42430607	-0.000353546265817184	1356	0.00879803130862418	1.04246106890032	49353	0.343418280533683	4	4	0	-6.74806082148118
chr6	42451456	42702589	0.0114021297217721	9	0.263523138347365	1.07348045987773	887	0.381536705297194	4	4	0	-6.73627069576177
chr6	42750492	56433241	0.00157396955823891	664	0.0245292974988768	1.02681464277942	28143	0.331832730775776	4	4	0	-6.73554650308796
