chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chr1	65898	1627406	0.115160222947959	223	0.101792360640102	0.576955277496739	6532	0.183101899266488	2	2	0	-6.82683794172129
chr1	1640644	1668449	0.499100173028328	16	0.0907885593012688	0.736819749047438	366	0.245514777048008	4	2	2	-6.75213866756751
chr1	1676790	22639997	0.37642913641615	3876	0.0995788591548707	1.27571950206125	132188	0.464390343886312	6	4	2	-7.07168984770483
chr1	22644149	31254642	0.498880993507332	1096	0.0903541748655908	0.982040250692585	47912	0.346852912021595	4	2	2	-6.7588249290823
chr1	31267821	63111424	0.498883186102881	3010	0.0952349638588111	1.06920630165783	141796	0.417735377382006	4	2	2	-7.8229944825367
chr1	63212545	105490314	0.104078942533483	1014	0.100888492458822	0.558088041943781	51889	0.217096438805881	2	2	0	-7.05992061937837
chr1	105518599	115879809	0.498851111697304	568	0.0891951673244371	0.965189930774665	33216	0.312499892632532	4	2	2	-6.73643701201149
chr1	115879936	116146925	0.12888696060224	17	0.120790563762728	0.529654836731713	518	0.201539267300845	2	2	0	-6.73927319771425
chr1	116170182	123176084	0.498857250144871	230	0.0954965956051121	1.00376256918295	12787	0.335619105331748	4	2	2	-6.81239062678953
chr1	123783762	145237533	0.369038461595749	46	0.133370473088264	0.810241001674757	2167	0.288362377762952	3	2	1	-7.50713698882973
chr1	145454020	248945592	0.41483489070976	6332	0.0969970125078715	0.826380132015153	295375	0.277581102215238	3	2	1	-10.604343320359
chr2	41404	1008071	0.116736052933212	32	0.090473218279259	0.522245870168556	710	0.206684592356409	2	2	0	-6.75728509859109
chr2	1083457	13855927	0.498840889122309	793	0.105472564716401	0.856796310614016	21924	0.333505070025828	4	2	2	-7.4915700164889
chr2	13931185	23942754	0.498815240798961	416	0.098096717868305	1.07569925648025	16292	0.441274606611156	4	2	2	-7.11946103471571
chr2	23944398	88861377	0.376784099014468	3213	0.108136097703169	0.74266587318334	146335	0.272844676835319	3	2	1	-6.81378888252164
chr2	88861810	91891976	0.498707939600227	234	0.120231071009761	0.940070531257244	4630	0.293088836123246	4	2	2	-6.74085851177195
chr2	91916428	91987817	0.0837704998268282	18	0.142075477041151	0.803158913687574	146	0.247607941754759	3	3	0	-6.73643504790269
chr2	94216530	226087388	0.498902436219694	5792	0.0960114404524158	0.879439513064282	274430	0.310146997167458	4	2	2	-10.0487326865803
chr2	226126508	242004262	0.401636910551546	1513	0.101482564881372	0.697293455321262	46820	0.232383888130542	3	2	1	-7.67265020442117
chr3	13132	75515375	0.498918245049871	5112	0.0904687287675788	0.978053852240981	220386	0.345511168820023	4	2	2	-6.88776137372355
chr3	75515457	75790825	0.224012585552827	229	0.134289282491259	0.798816242669023	1193	0.321454961766309	4	3	1	-6.90326860791923
chr3	75822513	90613961	0.498811364766496	372	0.0954907995449181	1.16461327709444	11768	0.475711544483617	5	3	2	-7.19968267797419
chr3	91392513	93470778	0.33765011159169	9	0.0781936698205168	0.950816950067444	374	0.616388080452396	3	2	1	-6.96878356912525
chr3	93811022	97187313	0.114508535668061	44	0.11119214413594	0.624483428900212	1710	0.247172862706225	2	2	0	-7.30095363520133
chr3	97448782	98238736	0.49912405060614	75	0.0765448064037488	1.10952425938123	2212	0.284295616862458	4	2	2	-6.856518639248
chr3	98387687	102489345	0.103303140956801	186	0.0966388267239028	0.607813434217776	7574	0.20849177715603	2	2	0	-7.36857923183786
chr3	102512389	106601586	0.00105575446423407	107	0.100134260954445	1.0417856449978	3028	0.452732007112028	5	5	0	-7.05521302395124
chr3	106681535	112155149	0.132439085209762	137	0.112299527502125	0.488377973474637	6357	0.19501806166112	2	2	0	-7.61878310042889
chr3	112168945	112277574	0.349926866769703	21	0.093012697545883	1.08776450866073	313	0.349282580799705	6	4	2	-6.76172831549299
chr3	112277707	121980701	0.147083121593387	324	0.112693548676544	0.424264348868119	13337	0.152410677638815	1	1	0	-11.8732606164662
chr3	121992499	130001031	0.0878664661225238	481	0.0830715815181411	0.661458508063338	25146	0.21726164826888	3	3	0	-8.04993960906007
chr3	130081130	130089776	0.433656720637905	20	0.140831468896618	0.842341096700532	43	0.238071357384897	5	3	2	-6.75784477922565
chr3	130092230	143415879	0.0853103485616334	577	0.085879219988386	0.66833992286427	28099	0.232223217538719	3	3	0	-8.28503176822602
chr3	143456799	148536870	0.0540742810986604	160	0.0611380021476313	1.11747589210885	4495	0.437993651360785	5	5	0	-6.76127773455462
chr3	148628170	150527586	0.0375496747933734	187	0.0517316203381404	1.60229513789464	7567	0.654851271743552	7	7	0	-6.73688881569802
chr3	150540836	153267175	0.102003846768231	117	0.107879882116719	0.60363020493118	4636	0.245509548180005	2	2	0	-7.02542860724156
chr3	153276285	161159825	0.072624048078687	361	0.0758336357081021	0.902979206604474	13135	0.561420604551266	4	4	0	-6.78760273874292
chr3	161246483	176321854	0.176952194404725	300	0.133229130798034	0.386667002646797	10772	0.165208247602808	1	1	0	-10.0751030881037
chr3	176327120	184358170	0.121631903136996	272	0.110315834053373	0.535362282700706	15011	0.208298086917726	2	2	0	-6.76455481557061
chr3	184363583	184546992	0.453790349000557	43	0.0972292845612947	1.08796079226389	1198	0.409042207483133	7	4	3	-6.84647462221698
chr3	184575776	193785537	0.107060866032004	343	0.0980058957056375	0.526004765054614	13578	0.198251478585278	2	2	0	-6.90622382762046
chr3	193818241	195660951	0.419502755980029	239	0.0967722582997961	1.12826829972086	7097	0.445748989813023	5	3	2	-6.74317956375974
chr3	195665285	198150609	0.498799767703581	572	0.110710586190534	0.92589345124199	14284	0.328625721751333	4	2	2	-6.74935365393404
chr4	60507	49082354	0.498902312371019	3272	0.0944833366772009	0.952971756830957	103972	0.352973540639857	4	2	2	-6.74031973793372
chr4	49091966	49711644	0.342128494268875	135	0.135881677546973	0.713613222417571	1098	0.299873864064022	3	2	1	-6.75721203188624
chr4	51838815	190179539	0.498905977195398	5580	0.0959435709081404	0.853061318925063	208337	0.317912603977821	4	2	2	-11.3768632622157
chr5	109944	17207700	0.49889598842315	1324	0.091922648695014	0.989449208419284	33279	0.362965264225981	4	2	2	-6.81197649591496
chr5	17230038	46381356	0.498869880824752	1492	0.0881477446534168	1.13435209525012	52012	0.462419005793265	5	3	2	-7.33255174753762
chr5	49599598	50280387	0.489610041890905	86	0.140609801990717	0.837925374065986	640	0.387652195914785	4	2	2	-6.78485202953093
chr5	50387865	116795789	0.498904762963721	2768	0.0870423294952755	1.00412713340988	114178	0.373371998215291	4	2	2	-7.30078449083241
chr5	116797068	181292406	0.379546705164342	3548	0.1050587215324	0.767781686248858	151896	0.265475477770487	3	2	1	-6.99540695193087
chr6	175346	58380586	0.441505467858712	5610	0.0963932276033665	0.853052024568634	181343	0.286283310560792	4	2	2	-10.1619411290718
chr6	61479262	79223539	0.474955976685534	581	0.108167607889433	0.863295627425681	20855	0.319732482104369	4	2	2	-7.72705317612644
chr6	79234638	103735369	0.328506074213021	683	0.117875285963634	0.722639679032408	27993	0.273275273640996	3	2	1	-7.06701849755252
chr6	104018338	122701351	0.230918345499435	627	0.11901809528305	0.63655069868676	29507	0.236257168846638	2	2	0	-10.1197587326608
chr6	122780228	148304229	0.498842744017106	835	0.094854380894425	0.881593337201445	44540	0.323511489375728	4	2	2	-7.60917148494364
chr6	148307322	161161503	0.498843754389721	859	0.105419457472937	0.628723872143547	30193	0.220820233990484	2	1	1	-8.94689994631827
chr6	161214126	170640200	0.292459416634048	424	0.105951337269186	0.95908485313287	15603	0.36024605990921	4	3	1	-6.73680312111348
chr7	31443	1636400	0.460175369078107	352	0.0882415906203153	1.31247413926773	9818	0.443066571517827	6	3	3	-6.86246711206068
chr7	1637902	10564136	0.36388266964516	2031	0.10284929774284	1.80011339529419	56502	0.780549503935443	8	5	3	-6.75678764306598
chr7	10691205	12393764	0.103835647528867	59	0.0895315198407964	0.623192196249119	1880	0.200480512020521	2	2	0	-7.18359577192929
chr7	12457857	13704234	0.290906185923977	108	0.122430783067155	1.88473561902516	2668	0.866829493894733	8	6	2	-6.75631951341839
chr7	13729972	14877256	0.106574472465192	38	0.0999148748638618	0.654793727231738	943	0.255484924024989	3	3	0	-6.94928719912148
chr7	14915134	16958179	0.295899672630342	142	0.0973365088979419	1.80654743270722	5058	0.737646582363872	7	5	2	-6.77721290355753
chr7	16958265	53102843	0.105567991178832	1527	0.101568962467704	0.578804570404684	56419	0.242896559843028	2	2	0	-7.87709407170084
chr7	53181265	54420343	0.499095240907016	45	0.0743355278925946	1.41389722170083	839	0.558467336183174	6	3	3	-6.73526968917054
chr7	54656634	58100473	0.0959683712381062	333	0.110503752462185	0.542613780553206	6960	0.219329076839591	2	2	0	-6.76177054291629
chr7	60958090	80097262	0.420095127922941	2135	0.107226946641794	1.16264172653289	75417	0.479134638049962	5	3	2	-6.73737468923694
chr7	80221905	96234796	0.404505879196737	627	0.0913948504307278	1.36115883375389	34309	0.509915065921609	6	4	2	-6.94736505233473
chr7	96267624	127592210	0.421487638205295	1627	0.097846857154013	1.14420048286689	99925	0.41568359113918	5	3	2	-6.77523624306362
chr7	127594067	141743011	0.498875507059419	905	0.0952645470729167	0.954860398415947	48887	0.363021063211833	4	2	2	-6.73392478697756
chr7	141747751	159260906	0.360788194738277	1465	0.106349658376563	0.795583307320455	47763	0.280009577792949	3	2	1	-7.14229995110103
chr8	213553	17628324	0.167631687922804	844	0.13458961321148	0.364455771773245	16514	0.176151951461101	1	1	0	-8.27439235220765
chr8	17657297	20934843	0.0640646499139492	364	0.0629233577781433	1.00649886181446	8141	0.384011735800446	4	4	0	-6.76759985323158
chr8	20936276	25984451	0.0869870210838066	452	0.0735791954592777	0.722459746681938	15423	0.24043146743054	3	3	0	-6.81257333591794
chr8	26044985	34436452	0.166552524798002	379	0.128563350219859	0.341328349276431	12388	0.139152201433131	1	1	0	-6.79112190819785
chr8	34439310	37819600	0.0476502315196463	90	0.0756386780224494	1.10293848123648	4912	0.465433543610094	5	5	0	-6.76852315301153
chr8	37837668	41980985	0.178504858336325	234	0.122527359237781	0.355015569335321	8440	0.147204881266959	1	1	0	-7.02014395576258
chr8	42062172	42658299	0.337353699070362	88	0.108371149456314	0.875597279300374	3248	0.433626352533583	3	2	1	-6.80891755279765
chr8	42672243	43897482	0.333020234642573	120	0.105822103442668	1.39285559385233	5333	0.580259642294861	6	4	2	-6.7475288935136
