chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chr1	13380	618345	0.257111981634108	14	0.128542570021345	1.26472365469806	200	0.682677296057781	5	4	1	-6.7367415295708
chr1	632508	6650517	0.106453100501111	884	0.0808304034735225	1.03428042471226	35214	0.356152648655284	4	4	0	-6.95892713600313
chr1	6651086	10949646	0.32964624783408	774	0.116035889716922	1.41875158729721	31000	0.624169782109361	6	4	2	-6.84361882020803
chr1	10951156	13228842	0.130200069269116	486	0.0856964150138269	1.09541315652262	16466	0.444694539723866	4	4	0	-6.77456918673536
chr1	13229416	13240670	0.498545243443095	32	0.128223076152713	1.0505411084204	206	0.427608480114884	4	2	2	-6.73331454474578
chr1	13242013	16507983	0.107034675756779	547	0.0808122249375207	1.05965546522227	18369	0.413485735092084	4	4	0	-6.78373053658285
chr1	16508139	16874853	0.440732174120572	159	0.152378600724515	1.19404922130492	2332	0.483236935914266	5	3	2	-6.76065575406536
chr1	16876757	16948577	0.498701230338364	91	0.145159927803112	0.870617372376561	1071	0.288337855563153	2	1	1	-6.76081354588167
chr1	16954508	17461080	0.104791447628128	105	0.0572094714743427	1.06684983034585	4488	0.363995312876304	4	4	0	-6.74567493883395
chr1	17472723	17507420	0.455551361046058	15	0.127172473811113	1.52211019070376	423	0.837568666194208	9	5	4	-6.73832965433045
chr1	17508682	77527889	0.110160449089654	5293	0.0776993025012207	1.06352759395734	247280	0.411615083858964	4	4	0	-7.46999222806713
chr1	77536262	79456840	0.351597259733695	123	0.10443904024876	1.4608905644919	5676	0.592493022909602	6	4	2	-6.75486280825282
chr1	79486671	100334944	0.113735696381432	971	0.0800449255538099	1.08580233570223	42537	0.458745652320221	4	4	0	-6.83739557627446
chr1	100360530	107964556	0.264034569209016	272	0.118621015368539	1.30103697779713	9232	0.586413547551276	5	4	1	-6.75692330148874
chr1	107966144	122818271	0.183950233934845	1038	0.0983245901232254	1.17084704701497	51142	0.444654229169433	4	4	0	-7.10657245779888
chr1	124178558	143414702	0.49824730793102	37	0.171943221650263	1.72730558759319	1331	0.895959426337599	7	4	3	-6.82598086607211
chr1	143449352	175006975	0.385127617869907	2653	0.0935583136039944	0.952216801125247	128997	0.321985928232949	3	2	1	-7.0674431636215
chr1	175007048	176115315	0.255188289627433	71	0.0921382392429154	1.38503262255309	2955	0.583304805850088	5	4	1	-6.73408136094865
chr1	176141911	248922216	0.386968740383416	5405	0.0963969618652274	0.957197727316003	195816	0.354038876644523	3	2	1	-7.47616254567649
chr2	45495	90313945	0.371916774320542	5577	0.102490589116347	1.02177031010394	223045	0.392346184296563	4	3	1	-9.39621360191548
chr2	90381124	90399072	0.148954710876953	39	0.135389456728552	2.07545012339012	384	2.30294940809748	16	14	2	-6.73377700759822
chr2	90399128	91987777	0.350387295942531	92	0.133874487503051	1.0139863160735	1493	0.433686300286053	3	2	1	-6.81703133281545
chr2	94190317	98377846	0.376131326337793	345	0.113480776876937	1.00631716066629	17662	0.343628510312453	3	2	1	-6.93528822891714
chr2	98377951	242183350	0.498924758179348	6463	0.0878780596806764	0.773875420048467	275807	0.270012028774015	2	1	1	-12.1742142344496
chr3	10374	6503921	0.175996687571799	298	0.102694783131193	0.667969867277438	6592	0.241741923535076	2	2	0	-6.80610294579304
chr3	6600378	8920210	0.496503468395199	114	0.104974703261282	1.14364993093129	3093	0.494962445574182	4	2	2	-6.73425690536334
chr3	8936074	9124597	0.191109730475783	24	0.0898807180559928	0.624721095533773	615	0.177207687886455	2	2	0	-6.77801438262418
chr3	9252341	10125580	0.498953228930606	190	0.0815313681555549	1.14444306296847	9407	0.408852688098127	4	2	2	-6.73348316560064
chr3	10125892	33041360	0.185294564985206	916	0.106806677998287	0.640620687092178	33398	0.228043769245582	2	2	0	-7.93979583645691
chr3	33153498	75621312	0.498924075980349	3131	0.093799210395073	1.1899634570894	176422	0.459364662473438	4	2	2	-7.01681421448631
chr3	75630060	75790804	0.332644789390175	155	0.126763032306138	1.14917665872421	1185	0.759463327857744	4	3	1	-6.76171720571988
chr3	75802505	90303816	0.498851517352919	423	0.10106373319129	1.24196855302681	13266	0.610020765385797	4	2	2	-6.92643274063932
chr3	91357428	113174182	0.195631900270802	603	0.103575108468028	0.692149810026565	23119	0.259390059573469	2	2	0	-6.74784356343103
chr3	113268265	130022258	0.140264871323771	1117	0.0841549972176215	0.848935220973365	45683	0.295681244931536	3	3	0	-7.26411239781023
chr3	130036336	130089924	0.498939477793994	41	0.105191544221053	0.807425854460536	174	0.302257796145183	2	1	1	-6.74169914333539
chr3	130102622	144310840	0.145083724932776	602	0.0875897345298869	0.850736986402678	31710	0.302786602186913	3	3	0	-7.15045535882316
chr3	144311195	198160512	0.498909803183998	4494	0.104636149033925	1.36147749747901	153349	0.622111381363375	5	3	2	-7.07203769760467
chr4	46210	12362066	0.229774811083255	951	0.104999549672376	0.475497367244897	26925	0.157284943877158	1	1	0	-6.84637503709916
chr4	12405814	15278757	0.160536937688186	83	0.0826277797432987	0.79774301816794	2796	0.337017375008631	3	3	0	-7.04175882409524
chr4	15309979	25264553	0.229301182508823	210	0.117555994327099	0.519125693913174	8765	0.216734364108864	1	1	0	-7.85537959225192
chr4	25268319	27392337	0.256520177867131	247	0.112922698755141	1.50846763997339	8432	0.722092509287975	5	4	1	-6.76179365114128
chr4	27466671	32190439	0.124569455538326	381	0.0914177865653677	2.6512740586726	9527	2.01893937490666	11	10	1	-6.73442969222974
chr4	32224094	33047646	0.167917131718373	37	0.0862823599911688	1.55784783252055	670	0.818352061465007	8	7	1	-6.78258074118214
chr4	33050538	40656690	0.498853558850024	602	0.106814075816086	1.18441645987846	19703	0.535618722940776	4	2	2	-6.76509460401885
chr4	40663832	41620299	0.315959152138627	142	0.129818986992188	1.62372061869257	4253	0.882941602539788	7	5	2	-6.74044932220029
chr4	41623518	49023704	0.498849085268896	394	0.0959792268483757	1.15053008295739	14837	0.439493905716572	4	2	2	-6.73895137486673
chr4	49091992	49646322	0.27982181490161	190	0.132765222540944	0.816308237893206	2039	0.32505368281319	4	3	1	-7.07379280376998
chr4	49709464	49711644	0.17574905874515	23	0.130452344667503	2.27494381600243	133	1.03498895503632	19	16	3	-6.73363489480243
chr4	51838796	172106929	0.472925630529756	5757	0.0966118241286681	1.12588561158943	221841	0.458813946858648	4	2	2	-6.79094851283971
chr4	172123701	178470764	0.311128326012814	305	0.11550899774088	1.19105982899981	9421	0.519184897185559	4	3	1	-6.7706876131572
chr4	178560384	190041639	0.389150935062144	832	0.106254359402212	0.985408130223286	22885	0.423491713996971	3	2	1	-6.96422710487537
chr4	190061005	190179754	0.224140167948059	16	0.127316665575773	0.632944525447852	152	0.376700382182662	2	2	0	-6.80808971453415
chr5	49766	745191	0.498873859526043	199	0.0774974452324885	1.0793455851059	4234	0.368999819924868	4	2	2	-6.74018726057589
chr5	766969	824176	0.394953559818567	27	0.103138912771249	0.529697353372776	300	0.133286888468751	3	2	1	-7.26873153892477
chr5	824959	5220437	0.159434822259254	225	0.121552457811432	0.718968287134891	6409	0.298507372642064	2	2	0	-6.79825646820708
chr5	5223003	6020375	0.354991940320143	48	0.0874859841864856	0.97494264441257	1422	0.328547777345264	3	2	1	-6.79716426842789
chr5	6150937	7188672	0.147465399753364	38	0.0800316438128057	0.728617811247903	1245	0.267273115003826	2	2	0	-6.85571271862282
chr5	7206734	20493967	0.358612565436832	642	0.0974763531773462	0.956859760503017	19134	0.364749906735797	3	2	1	-6.89738915495366
chr5	20534887	24435228	0.160768698646969	89	0.107274855093074	0.74561517375781	2515	0.310976481292565	2	2	0	-6.89193386260516
chr5	24462035	25613777	0.40911791191273	30	0.086069979547519	1.00207446995833	813	0.414057034865775	3	2	1	-6.84267473665778
chr5	25778054	46206800	0.157647492255112	794	0.104066944445769	0.75677210103089	30214	0.267436462418065	2	2	0	-7.93788682293978
chr5	49599589	50818587	0.495832634589699	104	0.125598427136563	1.14855866806842	1774	0.754021756514682	4	2	2	-6.73395051986996
chr5	50832878	69470417	0.149335400964745	811	0.0948802370254048	0.845868816456248	29115	0.325250533190243	3	3	0	-7.28151860985319
chr5	69479979	71207763	0.351924413113363	12	0.14098280574294	0.776494480763388	734	0.482586895706942	3	2	1	-6.86683032079716
chr5	71395097	94867506	0.103520183606453	1283	0.0726621873541124	1.20325095375372	51734	0.554272359006545	4	4	0	-6.90200179812493
chr5	94894653	99462887	0.0576467332381863	430	0.0532902175527714	2.15624821030991	15924	1.08964564234967	9	9	0	-6.73707637455802
