chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chr1	590378	16481855	0.498891813421506	1636	0.103674462272746	0.865140554410773	57811	0.31184705147707	2	1	1	-7.86405235608422
chr1	16490339	16934362	0.467259807883585	209	0.112034457563886	0.968494433958481	2456	0.311153388103103	2	1	1	-6.78392086408225
chr1	16934986	123176084	0.49891694035615	4801	0.0894986946331624	0.961774752283805	248461	0.378716298464678	2	1	1	-6.80151154124015
chr1	123926367	199857754	0.498903666458749	2563	0.0950985067873523	0.985000533420819	139391	0.355833162515019	2	1	1	-6.7793952993753
chr1	199876151	248650600	0.498904935501873	3211	0.0965095695083523	1.01900374960725	123802	0.380872010727236	2	1	1	-7.12129851009667
chr2	41366	89760314	0.498910506380814	3562	0.0949638723157542	1.0083046852643	170180	0.39388176965531	2	1	1	-7.12572258089069
chr2	89828678	91987777	0.498519165056534	83	0.141924024531957	0.974740509467826	2125	0.310782337777884	2	1	1	-6.73310626969714
chr2	94218795	242183318	0.498921181317844	5905	0.0928027580523588	1.04797603301915	291348	0.414525326828202	2	1	1	-8.70073526102899
chr3	10374	9028234	0.499040138353293	345	0.0869115158894545	1.14713422062295	11078	0.449584833359457	2	1	1	-7.37676079977238
chr3	9032933	47145585	0.498891686189287	1628	0.0981616748421711	1.03295612157188	82997	0.386297105021447	2	1	1	-7.22290771720363
chr3	47154140	53126116	0.498810907984507	316	0.105991359146788	0.87143966325284	40011	0.268210316510096	2	1	1	-7.29248286246639
chr3	53128731	90613961	0.498856814155818	1258	0.104687721126146	1.08662532279752	48263	0.439399787708493	2	1	1	-7.88118205885396
chr3	91374136	179143629	0.42179003305071	2921	0.103602001526883	0.912200174895174	130411	0.341469045978563	2	1	1	-8.54796719383617
chr3	179199217	195342724	0.425850914328652	834	0.10269816427996	0.827693906994387	32243	0.323764276039621	1	1	0	-7.82659329011481
chr3	195344169	198051000	0.390662775247577	463	0.121944812216971	0.740951749132109	10702	0.277978289604376	1	1	0	-6.79994754790105
chr4	13970	49092775	0.498895668992036	2272	0.0944654461574936	1.00386724898829	82600	0.396359306665291	2	1	1	-6.90107607400919
chr4	49096834	49711665	0.46194494727461	146	0.140825922620141	0.718686782247959	1107	0.268457219527136	1	1	0	-7.09537352757133
chr4	52044381	57941299	0.498832961869922	252	0.0898613331294624	0.999275621438079	11343	0.37698057445196	2	1	1	-6.74962448130244
chr4	57974644	73420106	0.49885919430876	494	0.0878764284013798	1.11352560638922	18935	0.665513163530504	2	1	1	-7.08725742626925
chr4	73436354	92070760	0.337357290687347	639	0.110785574654788	0.810665750810195	29160	0.304165986847137	1	1	0	-7.39871866794045
chr4	92182533	190179679	0.498902078138088	3217	0.0931379884031616	1.10072808680769	133787	0.43466589811369	3	2	1	-8.93625589551546
chr5	36646	1287225	0.235505184687258	225	0.0973118296125383	3.1420630785222	11446	1.55743976063195	11	9	2	-6.73412306578906
chr5	1289162	4494709	0.258987994053852	128	0.118421670014968	1.13831554396985	3552	0.490404536073739	3	3	0	-6.8196742610693
chr5	4600259	5855296	0.406426002441673	58	0.0782674228123311	1.42440708938761	1877	0.550345814666147	3	2	1	-6.80673391050844
chr5	5872036	11735775	0.259880802567455	228	0.122964844736995	1.18820112295709	7686	0.584927087785685	3	3	0	-6.7976791657791
chr5	11903759	13754828	0.383423778550039	41	0.100171614936689	2.60099852793349	2401	1.37314891866193	11	7	4	-6.74548890616123
chr5	13758420	19204527	0.449207793485667	207	0.12082358960826	1.28214231823852	9741	0.708859927094819	3	2	1	-6.83699536810732
chr5	19208593	39496006	0.256460101063018	648	0.112818921212413	1.06449131886992	28075	0.43848997636422	2	2	0	-7.20532519611298
chr5	39499390	46206871	0.398268665623564	216	0.0841410360851848	1.64994243700537	11713	0.731373434660624	5	3	2	-6.82772568214712
chr5	49601562	49666191	0.287290143822279	46	0.129673706079178	0.570762432297827	321	0.144386187986084	1	1	0	-7.00839795011055
chr5	50491604	170517170	0.498913774739183	4136	0.0942025380222398	1.04890095372014	201748	0.425320413686176	2	1	1	-8.37993758304498
chr5	170606055	181292406	0.498850252564808	822	0.0972906534434579	0.911131193432505	32954	0.33397343809446	2	1	1	-6.97761967462034
chr6	171132	32473349	0.490200058458621	2357	0.0908812515213607	0.980529107379396	81902	0.365482022547125	2	1	1	-6.74677086209944
chr6	32473373	44614800	0.498883006860984	1178	0.091203871457625	0.927407010552115	49499	0.316137488063499	2	1	1	-6.90229711383826
chr6	44694346	58414704	0.498867856815652	552	0.0864338905371531	1.10549231705998	24010	0.381150537050828	2	1	1	-7.52863099569274
chr6	60283617	170731111	0.498889213760319	3761	0.104649171053657	0.930458295099138	156535	0.354712898200057	2	1	1	-7.66595508424479
chr7	50462	6917738	0.498847699358864	961	0.0993756027235391	0.860868984660832	25583	0.327938501156151	2	1	1	-7.26554666069606
chr7	6922874	55638621	0.498899341092492	2206	0.0927715166564421	1.08916269145597	79648	0.419477295225316	2	1	1	-8.31338978368581
chr7	55645668	58100632	0.498760879937436	255	0.113651486700399	0.828907757381572	5485	0.329657606867518	2	1	1	-7.06591757069354
chr7	60958059	77932977	0.498826522890732	1414	0.112728117757683	0.847976877555984	39653	0.353417174142679	2	1	1	-7.99052716423154
