chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chr1	87190	16456329	0.168817418025595	1418	0.104168538860712	0.557025393043264	50320	0.176975897365741	2	2	0	-7.86213340922503
chr1	16476772	16947843	0.484479113228424	168	0.144834839888239	0.510624761841723	2082	0.168934699132342	2	1	1	-6.74427912518469
chr1	16970387	35534588	0.165409487888115	947	0.103208893194419	0.54734595058114	56915	0.185515595743614	2	2	0	-7.41161846905363
chr1	35563657	121335235	0.498927940039146	3833	0.0842620308005024	0.89003793997089	187778	0.30493963855365	4	2	2	-6.86868458942321
chr1	124514180	143352108	0.200462123369324	17	0.147438746005009	0.377894212886113	399	0.2061544214492	1	1	0	-8.50231615903207
chr1	143542957	143884651	0.499262253833478	12	0.0829083100707515	1.01738823216456	600	0.444993054362333	4	2	2	-6.75614662355447
chr1	144104296	145608293	0.0634407071017732	30	0.0675601817709184	5.35979139338817	2423	4.41579452727157	20	19	1	-6.7453046649655
chr1	145737064	146228533	0.499058180289821	24	0.0912309440098453	0.913262109054893	3065	0.289866387497095	4	2	2	-6.73915747009345
chr1	146530120	150853154	0.094424024563135	158	0.111917515676709	0.51583898451449	8598	0.195095586775607	2	2	0	-6.94026173743714
chr1	150855831	151300530	0.205094876314643	71	0.104545697266322	2.16744805445121	9747	1.04690281437447	11	9	2	-6.73334214062165
chr1	151323376	152309604	0.332780457616904	73	0.0905234818212104	1.47339216867239	8629	6.492846676881	15	10	5	-6.74687842599873
chr1	152909659	159713648	0.104406540831585	416	0.0764077914653816	0.500502753384973	28028	0.149328389560857	2	2	0	-7.32829783170321
chr1	159765212	160263634	0.133123627423204	102	0.0751140438828148	3.04788770433021	9408	1.22110185147197	17	15	2	-6.73562694735663
chr1	160269293	160960774	0.0424425585828417	127	0.0311210468984415	7.96142273122947	16390	4.88223974268292	10	10	0	-6.76773310011022
chr1	160962417	161570409	0.0653983958662556	326	0.0555359693228336	6.96467233439692	23592	3.60682336275207	20	19	1	-6.74863358788938
chr1	161572445	161599779	0.498745108826094	13	0.203665795877109	8.34370635065512	790	3.82106707475191	20	10	10	-6.73378887015822
chr1	161600348	161642566	0.036465657219954	56	0.180686637687907	10.3977377613474	2143	4.85692522961813	13	13	0	-6.73538025459383
chr1	161645605	161650475	-0.000222119909285917	10	0.203033549499146	13.0753452478064	85	9.14130727756469	20	20	0	-6.74057195446713
chr1	161653235	161798259	0.0387776436393228	74	0.0375953065083265	9.96033691533117	4418	4.98304854305613	11	11	0	-6.7415903541519
chr1	161829119	163180946	0.0807674145708512	216	0.0690155526792904	4.83586966532324	11362	3.87262326964696	18	17	1	-6.74144438348315
chr1	163281094	166439709	0.115281667453813	44	0.0884675619294557	0.468877058791353	2045	0.179417017833748	2	2	0	-7.48340846217882
chr1	166472365	166849329	0.107836348518812	37	0.0719337574819046	3.66240869883676	1126	2.01038425335814	13	12	1	-6.74231014385811
chr1	166857536	179382377	0.112214643245514	380	0.082909124470276	0.490238733235164	18132	0.155408797679977	2	2	0	-7.92568520544719
chr1	179776241	182734194	0.498778254793867	179	0.102716942721314	0.998525777388265	8180	0.421940046025228	4	2	2	-6.89910547363
chr1	182784358	184051687	0.170384764990364	127	0.110617277028739	2.06994657650911	8850	1.03962705789291	13	11	2	-6.75737611829114
chr1	184174980	184251122	0.0468480365571421	20	0.0396607654463384	5.80277129944103	442	4.11123505302025	9	9	0	-6.73695628702329
chr1	184374385	185166613	0.218563564000916	51	0.102990751536052	2.03166901004946	3628	0.880879134482832	10	8	2	-6.73730563371934
chr1	185175522	188436796	0.348822887968616	103	0.0823109756147005	1.09080956432474	6682	0.533206494453071	6	4	2	-6.83601466944892
chr1	188436816	197172123	0.157481555864129	421	0.107362666542778	2.35253528738344	14490	1.35753370310379	13	11	2	-6.76017242474376
chr1	197199495	197840964	0.144731778262723	20	0.0924577286058195	0.4876503095598	794	0.166932695494975	2	2	0	-6.81079329475636
chr1	197894620	199778127	0.0818104118456396	145	0.0805991708455873	4.49843551646832	6972	2.81958955738268	18	17	1	-6.74675778655191
chr1	199787871	200143875	0.227963129673724	68	0.117225718014451	1.97030596609345	2083	1.00449436755647	10	8	2	-6.73328418108083
chr1	200155870	200287521	0.441288818135578	11	0.116436092498691	1.17443174154276	317	0.464289504727359	7	4	3	-6.74585724641571
chr1	200295797	201305403	0.149854528234974	228	0.0922538794157408	2.78340894028242	12950	1.28402380138485	15	13	2	-6.73496837683011
chr1	201314230	201349955	0.260641859289972	21	0.0755007410875013	1.56876826337276	397	0.344528760245258	9	7	2	-6.75090319298541
chr1	201350166	201978306	0.134814438584001	205	0.0892967816219288	3.37855029494236	10219	1.76489867307722	17	15	2	-6.73409783048743
chr1	201980122	203372182	0.0601367362300274	504	0.0455112985369414	6.69132496276796	34667	3.69981617316844	20	19	1	-6.78346036511583
chr1	203372218	203407895	0.128978434642767	17	0.105013129431234	4.29702277560386	241	2.52403107745908	18	16	2	-6.73334929076317
chr1	203411838	205394235	0.0664625134121777	887	0.0495940510782468	6.13960070715743	45540	3.57464743681257	20	19	1	-6.75993657136587
chr1	205395356	205702320	0.223763254495095	68	0.0996190108473903	1.89890521949698	2615	0.976590414762855	10	8	2	-6.73336998943858
chr1	205720679	206867269	0.0965818213966938	53	0.0982532346195663	0.516279217282337	2753	0.194097041771436	2	2	0	-6.9749518396936
chr1	206995845	207071712	0.465794826045563	14	0.026398155946252	0.851526224118865	477	0.209581551545115	9	5	4	-7.45176584824931
chr1	207096574	213242035	0.126273134722106	220	0.0819264996756697	0.871382842893177	10091	1.03352471306682	4	4	0	-6.81801702102227
chr1	213425973	214153329	0.24366461800443	10	0.0874187877086181	0.763294757066828	436	1.20783157279089	5	4	1	-6.76507499674016
chr1	214245464	214436479	0.499334465820711	13	0.083378193053838	0.933162580860732	716	0.254476458832202	4	2	2	-6.74011621472328
chr1	214449302	219200688	0.119337792932053	139	0.0741513547940124	0.524764294454795	4162	0.775495914615512	2	2	0	-6.90842529042262
chr1	219262673	219410748	0.18267239369693	20	0.0958251010956941	2.1716260038262	228	1.74704293742173	13	11	2	-6.73546277309025
chr1	219411806	220053197	0.0467304507799253	142	0.0399642958222133	7.91853341844041	7463	4.48045933484108	10	10	0	-6.77591399856975
chr1	220055316	220334792	0.112894092790772	90	0.0737014771922829	3.1463939064763	3770	1.54235409540458	20	18	2	-6.73781373267563
chr1	220354989	220881139	0.101989687128061	23	0.0699140635679616	0.478220771343009	718	0.142649561493747	2	2	0	-7.234103928833
chr1	220977350	221978907	0.156123069326863	54	0.107444538209512	2.05969941727445	1371	1.19389753988927	9	8	1	-6.74673329854292
chr1	222133747	223676881	0.0818872749952888	79	0.0647869802316023	2.60886534161439	3836	2.76069193063175	17	16	1	-6.73780198636387
chr1	223702105	223950486	0.208684885859922	63	0.102545028387056	2.05922910021316	2285	0.790433502020114	11	9	2	-6.73339570763719
chr1	223956282	224192147	0.0737960798901544	106	0.0929477633007141	4.70208597653473	2597	3.58246492459119	19	18	1	-6.73392631608812
chr1	224198958	224415767	0.281350619443541	31	0.126834207251168	1.74912169587647	2048	0.882142691492171	8	6	2	-6.73559223594813
chr1	224418547	224991453	0.159860864544876	109	0.0989837840280401	2.9790112750416	2912	2.24695605677076	15	13	2	-6.73467574865386
chr1	225040235	227508301	0.106983480320768	173	0.0871374531648224	0.522058587528286	5621	0.213166586172567	2	2	0	-6.9473423932222
chr1	227563411	227893267	0.117819547843372	65	0.0634268506597591	3.70039408910318	3059	1.7788440606741	20	18	2	-6.73303414977723
chr1	227895491	228100545	0.0528382895519193	141	0.0597159240963315	7.34363515560763	4016	4.76491276978754	8	8	0	-6.74574630793577
chr1	228106599	230747753	0.106483958698451	180	0.0735228759208638	0.555063734223353	6360	0.424677192024227	2	2	0	-7.0692431723659
chr1	230755502	231721935	0.498720864860983	101	0.0982028613646162	1.1391282884631	4262	0.50349937496833	6	3	3	-6.74676231154468
chr1	231767264	233519715	0.110437150718875	72	0.123644645009142	0.502429126054604	2179	0.261852746233901	2	2	0	-6.84905246180048
chr1	233521125	236811820	0.498834845872229	355	0.0887589415752395	0.968101337044536	10502	0.442471776553067	4	2	2	-6.8321314220843
chr1	236852328	237658691	0.151259252883971	185	0.0788529946854133	2.57629311426399	5439	1.60063008009082	15	13	2	-6.7359863433549
chr1	237678090	242110553	0.496461910097089	246	0.098226353265601	0.904514852775865	7942	0.649277719230657	4	2	2	-6.7402465261298
chr1	242183623	242300571	0.208776619673758	40	0.0870027408940484	2.06503162176422	463	1.24276487339754	11	9	2	-6.73333810916746
chr1	242321361	242813119	0.470831958115489	16	0.0987104984284853	0.794926270571418	466	0.324430313008084	4	2	2	-6.81132703507134
chr1	242862338	243118315	0.0876727669248574	79	0.0773188158596995	3.73565300457413	1729	2.70170441159968	16	15	1	-6.73410592117209
chr1	243119950	243750694	0.0568856036861174	100	0.0409647742246034	7.75134990117909	7611	5.48759155556634	8	8	0	-6.77098373774907
chr1	243755080	245600260	0.097781715876	458	0.102008710511641	3.98179171949603	15007	2.69737195433662	16	15	1	-6.75203680082706
chr1	245600280	247123595	0.000406234292606486	176	0.0897501132293176	0.872683540286339	4338	0.314317705357501	4	4	0	-7.33779862740641
chr1	247123958	247244310	0.139337514583477	64	0.076139778519614	3.60431079094757	1405	2.23261708632114	17	15	2	-6.73353175859612
chr1	247249058	247775278	0.499249008504806	71	0.0750033560617333	0.844749228143148	1828	0.23443349102036	4	2	2	-6.74068997842511
chr1	247840994	248453582	0.164399399714239	75	0.10732891267266	2.12658288751502	4606	0.716397244935884	13	11	2	-6.75772991213562
chr1	248471528	248945674	0.103495525094908	110	0.100788697951187	3.3261661366185	4409	2.15656070698985	14	13	1	-6.73771547997874
chr2	92957	69124489	0.498914893513211	3404	0.0881636085924982	0.907932885462096	135797	0.322787614138548	4	2	2	-7.20211960513575
chr2	69338213	73773530	0.177628400742348	230	0.0857532850513327	0.571968939556269	10357	0.183013375176344	2	2	0	-7.37035488021588
chr2	73830868	73945773	0.499026871472787	25	0.0965474839996707	0.903665287616861	583	0.258267614224349	4	2	2	-6.73408533205694
chr2	73960740	92075691	0.167674819940402	503	0.125066675191308	0.555262658395483	21799	0.183948838488023	2	2	0	-7.79205388044726
chr2	94194584	242074617	0.374588818922514	5170	0.102132905609396	0.704346113199096	248481	0.235806533267401	3	2	1	-6.83256486418189
