chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chr1	76854	16507625	0.498881554030878	1498	0.0976799878490215	0.844817858542939	59826	0.302101691014486	2	1	1	-6.76691069709384
chr1	16507983	16948577	0.354692031070609	204	0.11059605593392	0.888015323679732	2349	0.292184935914272	3	2	1	-6.9600681237454
chr1	16954508	121448734	0.498914713618429	4321	0.0943468549562269	0.828919785889585	225883	0.318363586177847	2	1	1	-6.73408784246643
chr1	125067377	181791200	0.349665707850179	2210	0.0976102176365539	1.16896324879926	133558	0.420908219999345	3	2	1	-6.73480056739603
chr1	181920749	190444914	0.290242092024343	370	0.101951560047926	1.39225312556506	18365	0.562878075927312	4	3	1	-6.85234747071582
chr1	190846978	226405570	0.225245518739251	2731	0.100803646756519	1.86183986176626	127064	0.843386413665215	5	4	1	-6.73414964307339
chr1	226408688	248875152	0.193598234951046	2346	0.0986070744829385	2.18620041867866	104622	1.12172249963188	6	5	1	-6.73417401616849
chr2	171440	91960535	0.348292414763352	3189	0.105733710947232	1.18002090424611	193865	0.478352869121548	3	2	1	-6.75177108226077
chr2	94244051	242019768	0.35089555518642	5520	0.102702186519855	1.1866940827106	318799	0.471793412582465	3	2	1	-6.81040770209568
chr3	10374	90261565	0.498910593445705	3576	0.0938404173426085	0.839678224623043	159602	0.310599872408159	2	1	1	-6.80818093703474
chr3	93470433	195596530	0.498912281764603	3861	0.093479596365117	0.834044793051452	152333	0.313342986875893	2	1	1	-6.74809314424684
chr3	195617886	198160512	0.456510078200356	379	0.108553141009118	0.81236350457863	10692	0.293660403295616	2	1	1	-6.83593610375313
chr4	13968	733669	0.369482238261938	45	0.124648199896243	1.2430412812768	3847	0.403884383336593	3	2	1	-6.75118363172882
chr4	739352	4000095	0.13307510961158	681	0.0826764806026934	3.18167916819826	37398	1.92405810384444	9	8	1	-6.73439566748103
chr4	4021375	5126999	0.498779270913473	72	0.0963980361685434	0.880352528958452	1924	0.374295021842678	2	1	1	-6.74953103407526
chr4	5154246	5543012	0.125556205247552	43	0.0880905164697985	3.34962343933534	1208	1.88413518058479	9	8	1	-6.7341712905622
chr4	5544812	19656647	0.498865176392001	643	0.104725623184184	0.898534253999685	20281	0.494613224665774	2	1	1	-6.94364035647065
chr4	19700744	24147964	0.250317026560794	154	0.100890418467237	1.81014390740281	6196	1.02392097902345	5	4	1	-6.77417958653805
chr4	24213444	32150992	0.290906225046301	358	0.1122595175064	1.42173672413288	11767	0.64531700217596	4	3	1	-6.78715431876652
chr4	32190888	35771488	0.438884616174962	68	0.0995482983090357	0.966430333697894	1099	0.506449291693608	2	1	1	-7.13913382527403
chr4	35824907	40022394	0.125823297515438	613	0.0788484505501189	3.1033060498193	26592	1.81835709034807	9	8	1	-6.73503113353871
chr4	40024526	40933109	0.188085103988029	146	0.1072109802416	2.03566443398797	5946	1.01654799342461	6	5	1	-6.73597413748885
chr4	40945122	49061855	0.137593951625319	763	0.0839434649193304	3.06910468479316	29756	1.81426474700517	9	8	1	-6.74208541614873
chr4	49092775	49635223	0.258686623129216	195	0.143718296760311	1.31147642269976	1657	1.15475278528234	4	3	1	-6.74536276384649
chr4	49635230	49711661	0.483072486725924	9	0.163841217172128	0.65993916847136	117	0.252512584565571	2	1	1	-6.77698443719126
chr4	51848345	190179679	0.498910587240359	3575	0.0929314679199551	0.835370844520019	158945	0.33142577782919	2	1	1	-6.7648137250694
chr5	44922	46206800	0.498885415494578	1470	0.0964518411826992	0.852782193904311	54291	0.32823805955833	2	1	1	-6.91650356345668
chr5	49601562	50387241	0.29183923773223	68	0.125385785713529	0.886119314992952	585	0.341459874735416	3	2	1	-7.17724263634533
chr5	50402346	78228370	0.49887682587648	947	0.0971555172848719	0.821740734922168	36805	0.324936207196842	2	1	1	-6.74874426834505
chr5	78233478	147911304	0.395789039489498	2064	0.0971805365839452	1.05565144526143	114799	0.421752291348982	3	2	1	-8.65524642102013
chr5	148101536	175920074	0.134631532093457	803	0.11347782009393	0.496108398759507	31637	0.188984070347083	1	1	0	-6.82644254362499
chr5	175920146	181281936	0.496602053963024	556	0.0975824927765919	0.827856831883932	22427	0.298388867985796	2	1	1	-6.73399045601221
chr6	188381	39596087	0.271269631718303	4435	0.101198353177349	1.51630595281326	160316	0.631557228749718	4	3	1	-6.73459168742784
chr6	39597931	48149949	0.368756560452778	685	0.0959912766513353	1.16958851212789	31229	0.424395260452182	3	2	1	-6.74604203908992
chr6	48317778	58371695	0.274785307623418	577	0.101818912426381	1.53202917826357	22268	0.643840801793916	4	3	1	-6.73593420214372
chr6	60281479	137116579	0.498870049249903	1169	0.0928165593167319	0.830182521493247	86533	0.327232132271857	2	1	1	-6.7331487043618
chr6	137198101	161136743	0.142113682337141	854	0.114168560583861	0.48521790658083	29809	0.186356748462616	1	1	0	-6.77246354499109
chr6	161161561	170718564	0.498867899816486	357	0.0983873715214192	0.862067440823364	11793	0.335652968963199	2	1	1	-6.80553802934578
chr7	50462	58100284	0.498901453536295	2407	0.0944402353019498	0.841201777314401	96414	0.323330303944154	2	1	1	-6.79278564176243
chr7	60958181	95985084	0.498852911481677	1119	0.105548527204345	0.823906737669896	58197	0.331465124967396	2	1	1	-6.74334374407243
chr7	96386769	100903506	0.135956055802264	326	0.109367064380089	0.467101385547317	15292	0.173967544114398	1	1	0	-6.93995455345276
chr7	100951933	100969846	0.410396059143847	153	0.094383671436221	0.507587466568721	786	0.0879220071927103	2	1	1	-7.54884943685175
chr7	100995424	106491556	0.158742384110583	172	0.112825588060038	0.480861428852307	12112	0.179150348861672	1	1	0	-6.76857083665665
chr7	106867612	116680832	0.398673741246952	208	0.100497315966829	1.03572363877304	12379	0.4187422679862	3	2	1	-7.30929877714835
chr7	116699228	130387792	0.49885061908017	412	0.10030028341694	0.826285141473917	21396	0.29081174993038	2	1	1	-6.73502361795847
chr7	130475269	159177989	0.398675574664943	1490	0.101465693083238	1.07769189174942	71800	0.411177267039798	3	2	1	-7.46639629172218
chr8	246121	31167138	0.498891574244102	1621	0.103194457296823	0.820990095083896	50640	0.310345650710172	2	1	1	-6.75577435077825
chr8	51817881	85225688	0.00237574947387864	237	0.0597875182893759	2.73443310791231	99346	1.69786409375923	8	8	0	-6.84199433667132
chr8	85262094	86121607	0.498378359005531	18	0.168571700770484	2.59723085395854	2204	1.49619059139071	8	4	4	-6.73540879592215
chr8	86348182	100989767	0.117636861224424	1095	0.07544252322587	3.16380666225677	61804	1.95347931760486	9	8	1	-6.74761455209838
chr8	101057190	102812697	0.00934120807143257	30	0.0292118697336089	3.33478096921415	9858	2.08156063493929	13	13	0	-6.79135963987722
chr8	102816534	103183258	0.183340245275413	93	0.0942371155176874	3.63706969128533	2665	2.09194610463916	12	10	2	-6.73581401498358
