chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chr1	133160	121564715	0.3627649888254	5308	0.102729221665987	0.851053717851034	280558	0.283281545581097	3	2	1	-6.85449650875479
chr1	125094663	240933088	0.362323890270586	4277	0.0989600320070406	0.851733660924705	213478	0.277745567320289	3	2	1	-6.87038075024996
chr1	240983022	242100800	0.185456741904804	56	0.145364654549198	0.394741491531003	1357	0.139615475584507	1	1	0	-6.75950618222889
chr1	242114809	248945592	0.372654232629658	356	0.111291164424674	0.841576542750064	13548	0.284240295936656	3	2	1	-6.73590496639053
chr2	41366	24395822	0.282043046234535	959	0.108028735314616	1.08395689501724	34588	0.388903909582794	4	3	1	-6.75471167913627
chr2	24395868	25137327	0.206355733920197	22	0.0871844961196448	0.414613831827386	1232	0.20851336136654	1	1	0	-6.78189705121983
chr2	25139325	92007009	0.291344363263815	3417	0.104315673077162	1.0814391020845	137276	0.38092611071814	4	3	1	-6.77457742323556
chr2	94199373	242101788	0.289382624037381	5033	0.103739634077196	1.07951009054895	286425	0.373830185903335	4	3	1	-6.80096197318024
chr3	27782	90613961	0.498921154918968	3796	0.0874623689778584	1.07865240782289	185359	0.36912284883266	4	2	2	-6.76958009885746
chr3	91396126	130035239	0.498911009404496	1669	0.0869426939714149	1.08556178754089	68510	0.380160701323781	4	2	2	-6.77378224921572
chr3	130083158	130131043	0.498387510965624	35	0.13918772765374	1.24146602462238	130	0.426332043587373	4	2	2	-6.73667280886013
chr3	130178104	198111126	0.49890681805664	3025	0.0863134610429752	1.08219973071832	119864	0.383501710592844	4	2	2	-6.77870095202216
chr4	13969	49711699	0.356192755233514	2372	0.107998395435468	0.846656158509087	70790	0.286001075408527	3	2	1	-6.75230266143805
chr4	51995997	118938077	0.361473537246163	1817	0.099609625504551	0.835183875158465	78593	0.292093534286479	3	2	1	-6.7577513954069
chr4	118945870	190179679	0.330072212581752	2111	0.111169699148021	0.979482727427734	81471	0.356732949747222	4	3	1	-8.65698188034157
chr5	44922	1309789	0.269705034920371	350	0.114517897079605	2.15204094151385	10774	0.859371338425643	8	6	2	-6.74042044610596
chr5	1320607	21293742	0.128684357317362	388	0.107620650654857	0.619810584588365	14350	0.22079954254638	2	2	0	-6.75485556689416
chr5	21478808	21786465	0.329823877905353	21	0.14697764650255	1.37139495767292	748	0.911709663071366	6	4	2	-6.74766514206237
chr5	21813194	30365610	0.138510225605711	86	0.125979098976509	0.632463226183671	2460	0.95007591205892	2	2	0	-6.74075291569989
chr5	30403102	36955957	0.126159221357387	756	0.0986575674249958	3.72121867391855	37744	2.12069863730799	17	15	2	-6.74103380305335
chr5	37003399	40257479	0.253408713449853	138	0.129622526457714	1.96777387256913	11317	1.12247101922628	8	6	2	-6.74309936115474
chr5	40257690	40806733	0.0996318902257815	57	0.0816085581720281	5.25428567079176	2776	2.96567409607338	13	12	1	-6.74336785923109
chr5	40808844	46206800	0.498728521002354	119	0.136496099948823	1.31970042510619	7832	1.03475507811252	6	3	3	-6.79438600593899
chr5	49599598	52498003	0.435906645432684	88	0.14135522176403	1.02762568257747	2030	0.37336848175171	4	2	2	-6.87270631076436
chr5	52683776	181286981	0.498922788948767	4399	0.0883224408365834	1.06870095472144	229845	0.368998523418494	4	2	2	-6.73317725074882
chr6	175346	32471090	0.348310148513938	2875	0.0985365124214018	1.51853794983093	115025	0.572953320595565	6	4	2	-6.73386069644079
chr6	32473323	32660834	0.200558799993977	88	0.115432816433274	1.81929072529972	744	0.734998187837642	6	5	1	-6.73966732331364
chr6	32660844	51446028	0.34965928122113	1542	0.0984876259011983	1.53133497075139	85060	0.530830964314114	6	4	2	-6.73438469956674
chr6	51584195	51836303	0.0801308196598103	16	0.053939124637564	1.06556622843381	499	0.26379061661204	4	4	0	-6.73909261020274
chr6	51895729	58414704	0.345483930841509	322	0.114930070699128	1.54235967003613	17583	0.581039806073066	6	4	2	-6.73621886361138
chr6	60254411	64735342	0.333670950271625	153	0.102269481193686	1.52176074953839	4409	0.676956498774995	6	4	2	-6.74982922203674
chr6	64886866	170640022	0.126315223500626	2388	0.0989418551938543	0.626692630318881	106647	0.213310399748309	2	2	0	-7.26739653564992
chr7	31439	4132182	0.132362934323294	389	0.103395013584684	0.685175081031091	10454	0.647790069845011	2	2	0	-6.8030622674646
chr7	4145960	4663095	0.223115863526077	150	0.110164347432326	2.40635320890679	3124	1.30059073802198	10	8	2	-6.73362727594935
chr7	4667225	5864210	0.353398450441295	151	0.119311294843626	1.67305218611876	9934	0.998746059198865	6	4	2	-6.73968871472347
chr7	5925426	5945430	0.019620815602096	18	0.106518156419734	4.41651052604542	383	2.96232565000792	17	17	0	-6.73304443159923
chr7	5968652	6289241	0.0986436600940026	17	0.112689415704248	2.87401527558146	4769	1.4129207545127	13	12	1	-6.73364432505066
