chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chr1	61987	121568263	0.498927379186444	8122	0.0939659109197851	0.856497314361096	319082	0.289267731404608	4	2	2	-6.9636173085584
chr1	125094469	248916508	0.230856858518738	7692	0.103982941780671	1.15022811201071	320707	0.406071156904669	6	5	1	-7.30267565905541
chr2	41404	92075691	0.498913733007304	4128	0.0947130928493849	0.864474542830006	163334	0.304613538306723	4	2	2	-6.76476271698023
chr2	94194584	97589830	0.493667744774404	235	0.114967508396532	0.85379758524922	11278	0.268308828591266	4	2	2	-6.74585601205836
chr2	97653063	104823808	0.498887491804676	343	0.0820223268227647	0.87155123372124	14608	0.299350446635264	4	2	2	-6.73317401150195
chr2	104830415	242183350	0.379473254220392	5510	0.103805334775895	0.709643078746026	213896	0.234760620826768	3	2	1	-6.73592847912727
chr3	51248	90208408	0.49891387346539	4155	0.092246325539558	0.87598675395792	176441	0.29315818239048	4	2	2	-6.75506710957801
chr3	91357428	195654434	0.49891736260077	4611	0.0886653800031953	0.882174136038357	169299	0.303008137254604	4	2	2	-6.84538610955723
chr3	195657535	198139899	0.498798819373741	536	0.106013154619764	0.861546600715627	11928	0.307676380971127	4	2	2	-6.73490927235542
chr4	46242	5017326	0.211402997271539	545	0.116184511000091	0.560528336782558	15818	0.200447882130023	2	2	0	-6.77447366100056
chr4	5299011	8975058	0.499042504248738	369	0.0898263959852258	0.862598824816866	10265	0.282620374072163	4	2	2	-6.73558090447336
chr4	8981455	9052063	0.243250156433428	62	0.101080947817252	0.881972471750088	415	0.310551819124167	5	4	1	-6.77219536056768
chr4	9054052	49091773	0.498881532235288	1529	0.097303361855279	0.866252311943449	48541	0.321329506329362	4	2	2	-6.73953442917887
chr4	49091821	49711888	0.32427531376604	190	0.130495553569965	1.01981130741636	1992	0.437605108755732	4	3	1	-6.78449330536855
chr4	51848345	52364711	0.409607693067926	22	0.115361093173486	1.214491210338	1034	0.44577281452171	5	3	2	-6.78053724317399
chr4	52400933	56728240	0.0859105719972487	810	0.067706729407786	4.39345263018511	32275	2.67919815292784	20	19	1	-6.75961760807981
chr4	56730747	57743517	0.0503913709947101	451	0.0491151419298555	7.55246533200594	12163	4.86700583373623	13	13	0	-6.76952554154253
chr4	57743689	59267019	0.0977913739808972	97	0.076937626754748	4.02057664505043	2308	2.7606371802831	17	16	1	-6.74718727436467
chr4	59377449	61133083	0.258649875647814	19	0.150451115023106	0.563473073317448	312	0.239719596343249	2	2	0	-6.82313948975224
chr4	61200442	62615326	0.152296639735621	37	0.0813447691709275	1.07844933577096	1042	1.61005133369278	3	3	0	-6.79326542884507
chr4	62634753	62866609	0.203863075613219	19	0.0984050883009043	1.86449931016286	222	0.863894484767691	12	10	2	-6.73756470435259
chr4	62896042	63735549	0.0895659406849068	42	0.0588736565300406	3.71179350083749	1111	1.88378461535229	18	17	1	-6.73791244629395
chr4	63766931	64148803	0.0163343283669669	59	0.017111898376371	18.9176498921265	2278	11.5345674099286	20	20	0	-7.23004408921357
chr4	64171074	64409219	0.134474140922911	29	0.0757154707593849	3.679838579802	544	2.28645423867646	19	17	2	-6.73392024708328
chr4	64432429	65136484	0.278858360909246	29	0.130351740896237	1.76410342340166	570	0.929421424638703	8	6	2	-6.74647917071445
