chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chr1	61987	122777509	0.498932850734558	8559	0.090359796398495	1.04273391159282	380383	0.519694930259426	2	1	1	-6.73312853117521
chr1	123926271	145548765	0.484123489582234	69	0.131736367751033	1.11688336789507	2472	0.537898933947414	2	1	1	-6.94485103318367
chr1	145649167	247120966	0.498933404249514	7277	0.0877565449597295	1.0353779015397	294936	0.519795062770946	2	1	1	-6.74515202296489
chr1	247123474	248945592	0.498840271842699	185	0.0953763920958048	0.967585065026535	6163	0.43927539471688	2	1	1	-6.76484810567128
chr2	301784	89766676	0.498916619372118	4728	0.0904335334665248	1.03614861141104	192086	0.533137820242161	2	1	1	-6.74125902310455
chr2	89771601	92012930	0.498618799839775	193	0.133848380762769	1.11804329420588	3140	0.638887232664394	2	1	1	-6.74896484332088
chr2	94190317	242183396	0.498929882884568	7260	0.0897905029468894	1.02771875762488	316339	0.512940304365424	2	1	1	-6.80555855674404
chr3	10374	90507212	0.498917199824461	4861	0.0880783694469042	1.04959324216884	209174	0.524579268573704	2	1	1	-6.74099419948703
chr3	91445573	198150609	0.498918793815398	5250	0.092371649613623	1.05256096353185	212294	0.534443469516112	2	1	1	-6.75179782510021
chr4	47230	49023704	0.468224757234674	2714	0.0884191670227388	1.0589153307395	94982	0.542032456856109	2	1	1	-6.83244451128236
chr4	49092145	49158729	0.495479650639619	114	0.14011083426334	2.02488447541154	1777	0.89727792664305	6	3	3	-6.73386122193607
chr4	49158738	49711665	0.233865755612656	62	0.115328291212947	1.33119915384641	842	0.733298447821817	3	3	0	-6.74047177898585
chr4	52076798	54072119	0.499068274651051	53	0.0929033941177968	1.09604187508537	2852	0.588565275457564	2	1	1	-6.74158853134504
chr4	54087245	55376000	0.300938025833599	116	0.111676257578532	1.66855501518143	4283	0.956271381557388	5	4	1	-6.73671077605106
chr4	55380453	190179679	0.498919866906807	5533	0.0904412468597822	1.03166874578594	199292	0.543241153505458	2	1	1	-6.76552467849773
chr5	36595	46381357	0.498898745367221	2153	0.0911837525808167	1.12647586189708	72955	0.597888148851375	2	1	1	-7.16226005778951
chr5	49599598	49666465	0.295870393072395	65	0.122276981055936	1.90543625560301	846	0.659215558414462	5	4	1	-6.74198505968626
chr5	49666466	181281814	0.498926398185172	6072	0.0897884577495454	1.03111104274643	260219	0.51419613445463	2	1	1	-6.77198320174602
chr6	194555	8603114	0.498862891088276	598	0.0928207324781827	1.10894184476099	18599	0.684814947146111	2	1	1	-6.77330674754101
chr6	8696989	10806704	0.367767803911906	155	0.111355447900523	1.60510917157705	5699	1.36375633247288	4	3	1	-6.74660414452558
chr6	10807624	11233518	0.272204263735722	81	0.0968308917904729	1.9600000276883	3415	1.28454842863818	6	5	1	-6.73359523403319
chr6	11287099	18847828	0.498858891659937	528	0.0887633351215133	1.17358769579513	18873	0.795952147053561	2	1	1	-6.83118389268664
chr6	18899138	19544531	0.272678581183786	23	0.15287630950512	2.13871224428999	757	1.43666990898387	6	5	1	-6.73580563388273
chr6	19613478	24406525	0.498777353519365	283	0.114870579703628	1.3671181702041	8211	0.75684295366852	4	2	2	-6.75970910819885
chr6	24408316	58380586	0.498918773106381	3604	0.088879017517598	1.0300138454536	135391	0.520811195088605	2	1	1	-6.74485483926224
chr6	60291702	63016257	0.498619208288048	35	0.108668619700275	1.20291955922511	1247	0.790586884242732	2	1	1	-6.78589668112203
