chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chr1	108310	53156421	0.340549065832447	3266	0.103849810403375	0.761310445449819	178430	0.247842784330271	3	2	1	-7.12832321344344
chr1	53159954	62079413	0.0327285755962101	195	0.0842006433934567	0.508478434834351	9917	0.165423992645498	2	2	0	-6.75393395398606
chr1	62104899	62259545	0.234345477134599	96	0.116042947566082	2.09298202820622	1554	1.13815987591725	9	7	2	-6.73612178461974
chr1	62263112	67575878	0.290558815251307	224	0.118119365122914	1.40245732856463	13787	0.752858258995752	6	4	2	-6.82975376603385
chr1	67576417	72015599	0.175632280646626	199	0.112791985658694	2.44530850038439	10768	1.36590830282775	11	9	2	-6.74533535285811
chr1	72257082	120069392	0.02828790942615	863	0.0595148391352954	0.501943341759575	50029	0.164679087848349	2	2	0	-6.74143725789464
chr1	120157112	121323724	0.0475718562300891	17	0.14668628990829	0.547897428195459	827	0.261447776297325	2	2	0	-6.81448493630944
chr1	124570254	145790879	0.33701828721425	65	0.124315253334168	1.31657716941082	3210	0.537652481483399	6	4	2	-7.115412535373
chr1	145801891	248945478	0.396601140977037	5570	0.0941846220844809	1.24230479653961	321963	0.436854123664733	5	3	2	-6.91472085601933
chr2	119437	24428248	0.276306608615552	625	0.10849399468197	0.939756292781477	31645	0.317356545665879	4	3	1	-6.9557201455844
chr2	24673520	25081705	0.0649481257001497	20	0.0841026315377762	0.285797843468968	844	0.0957713966213228	1	1	0	-6.86322191902642
chr2	25085707	92006082	0.267330399197937	2162	0.107832300911456	0.932628128271051	127120	0.321204070137241	4	3	1	-7.4627789431817
chr2	94190317	207966851	0.264454612540446	3162	0.105804393240751	0.924877294824834	183578	0.308538483771571	4	3	1	-8.33353388938356
chr2	208028018	242183431	0.0217937936788285	1486	0.0393174064263774	0.6965900198235	67210	0.213441213973643	3	3	0	-8.03888161769603
chr3	51295	89479327	0.498907452009693	2669	0.0899427004763161	0.95417691328691	175673	0.304712101615773	4	2	2	-7.02574234203422
chr3	91357428	105541674	0.489674856911055	201	0.0947588872687829	0.9315027112851	13084	0.314032741820945	4	2	2	-6.92582818664094
chr3	105604734	143693363	0.0284559193144976	981	0.053231601490091	0.510389426887135	51610	0.161454496311695	2	2	0	-6.89947214560307
chr3	143815650	198120733	0.498887426306975	1856	0.0972024015521544	0.953420329161936	85365	0.331535509720178	4	2	2	-6.89723814771638
chr4	13969	49092775	0.428776373150799	1876	0.0937334371810356	1.15605829765036	93005	0.410702751590033	5	3	2	-7.158474242926
chr4	49092857	49711699	0.489990383718647	179	0.139471840168499	1.27853483204447	1888	0.463813213913489	6	3	3	-6.76320016747948
chr4	51838815	190179746	0.42323010125075	4072	0.0955768359816336	1.13293384621334	198444	0.408740484311596	5	3	2	-8.47782131274673
chr5	163090	46381447	0.498884077532686	1084	0.092117138780689	0.94748299338728	56996	0.327219606474893	4	2	2	-6.95908245278409
chr5	49601562	49666191	0.331085099415369	51	0.124859839851904	1.36972005296497	659	0.430643204057401	6	4	2	-6.73495988277875
chr5	50273780	179651390	0.498927479171074	3740	0.0855947604421407	0.951765035539738	211785	0.323175263392913	4	2	2	-7.18428275243017
chr5	179655401	181283430	0.4175587017239	174	0.10404051474813	1.14721995644427	9095	0.400708646788103	5	3	2	-6.76444142998216
chr6	295604	58370145	0.28600246571652	5498	0.106501305569191	1.70615868520498	259661	0.674691862538444	7	5	2	-6.74436385518391
chr6	60254368	64593207	0.243045520895058	93	0.122299669704833	1.37616305701592	3895	0.796729205669928	5	4	1	-6.84799715129313
chr6	64598445	65296077	0.0221869952545212	12	0.13123154992977	0.582210015045012	303	0.467940125568757	2	2	0	-6.77541323496974
chr6	65303290	65567096	0.498493279974045	9	0.117024570069708	1.17483335187351	264	0.371995294952913	4	2	2	-6.77201091561305
chr6	65837285	70633292	0.0301876448587376	51	0.113680608655627	0.518258965449879	2514	0.285295765260209	2	2	0	-6.76313023379718
chr6	70666258	70861808	0.297797015420511	9	0.101735905384699	1.61424065733712	467	0.708089323264169	7	5	2	-6.73741179952272
chr6	71301260	161144273	0.0263087958651774	1559	0.0607056652960831	0.510841979094875	84199	0.251633983957716	2	2	0	-6.91702429578804
chr6	161370017	170718564	0.498970228619253	323	0.0917350223634329	0.910216785075064	12094	0.296078034449037	4	2	2	-7.03316985692377
chr7	31439	3361221	0.0278391888742511	277	0.0680676939222558	0.746927626594382	10905	0.248517878026254	3	3	0	-6.74307927501509
chr7	3646146	4174308	0.357340340859304	16	0.169345800066019	0.0398249413793041	258	0.0256717126278365	0	0	0	-14.8877116790964
chr7	4174409	29562768	0.0247054134756259	804	0.0511238268279602	0.717499649474223	34020	0.254628298705631	3	3	0	-6.95109525577744
chr7	29669973	58100284	0.278617477517177	1101	0.106069045061247	0.958730862798408	49018	0.331959512998114	4	3	1	-6.80760752367414
chr7	60981598	151807413	0.344620301285705	3245	0.107338697647427	0.796126128161161	171712	0.270880349424901	3	2	1	-9.27050864333212
chr7	151809069	152416512	0.289416437040807	132	0.111356208545311	1.03064431628221	2666	0.345769519388311	4	3	1	-6.79010128140123
chr7	152449986	159260906	0.498870220988149	347	0.0903633991299416	1.02148455200198	12315	0.363434075573151	4	2	2	-6.79540427150906
chr8	311290	7402554	0.0301326050330174	186	0.0668185572077792	0.493205614713817	4825	0.171958640227051	2	2	0	-6.79173506398542
chr8	7407846	7486284	0.488099798573829	9	0.155328683764461	0.661389755550985	133	0.290000782126678	2	1	1	-6.77800477549088
chr8	7496547	8203880	0.498173138482886	26	0.191982034415884	0.513633474902964	291	0.210836636206154	2	1	1	-6.7370104949377
chr8	8318699	12196771	0.0342018569053233	127	0.0458171621606625	0.499394534420653	4492	0.168187583331901	2	2	0	-6.74310731258241
chr8	12197234	12588079	0.498200991006454	31	0.193736224623024	0.539261416352235	322	0.253535321419809	2	1	1	-6.75038880244
chr8	12626473	43302033	0.0269791976419705	780	0.054362394585149	0.509862141916509	39297	0.1708450213578	2	2	0	-6.83828439587702
chr8	46579451	68137268	0.0295375889121945	285	0.0554529164710437	0.500160900697694	17296	0.168216542436474	2	2	0	-6.75112453005503
chr8	68194557	79813899	0.0177601324576163	258	0.0491058074729677	0.965661831666755	12019	0.406400717538773	4	4	0	-6.73953581024776
chr8	79919478	144978026	0.336989895824469	2556	0.103084311707759	1.45194706221203	143691	0.563940178201124	6	4	2	-6.73336444699128
chr9	117666	3057975	0.425383583905722	136	0.101184100370345	1.12279721043266	5252	0.412754499962013	5	3	2	-6.82479227781704
chr9	3100714	31627999	0.0241812101946109	412	0.0466813262624767	0.482499904409282	18331	0.171407394082842	2	2	0	-7.63493152378748
chr9	31808654	42975562	0.437061918359594	752	0.106346190449232	1.1443217588029	35336	0.401850677022545	5	3	2	-6.93351106245922
chr9	43038706	67656460	0.319795499185798	215	0.129116008720412	1.1283542178752	2932	0.418395365558835	5	3	2	-7.38145025795432
chr9	67743609	78526864	0.448629250402719	411	0.0961911666917617	1.12232787244806	19438	0.44157953182486	5	3	2	-7.06186413255566
chr9	79036425	81678538	0.0198945395428444	39	0.0452044985997768	0.657218875801064	1422	0.25130288520331	3	3	0	-7.0662138499622
chr9	81685779	138214444	0.425185737369108	3030	0.0965281747086578	1.15930288455054	191694	0.403213163285621	5	3	2	-7.16580990483108
chr10	47663	39475690	0.435430082682109	2044	0.0989473715609226	1.13991238297029	82452	0.454168993727349	5	3	2	-7.21191622922097
chr10	41859731	42279754	0.468318252537553	58	0.135460255956272	1.31074490460441	578	0.478944854143173	6	3	3	-6.77678397089726
chr10	42279904	133689420	0.419124882558398	4203	0.0936790114950627	1.14120277712664	217888	0.402274654273088	5	3	2	-7.80501326829578
chr11	192997	636690	0.028744654920293	149	0.0476904908038747	0.525166964436908	3923	0.133863160663361	2	2	0	-6.76015097864041
chr11	642735	698807	0.498356822803358	9	0.175986584084634	0.540055860385741	279	0.168827680626126	2	1	1	-6.73893442833943
chr11	700247	993694	0.0251497811761038	10	0.0460484044843636	0.516418919983122	2080	0.136665189812363	2	2	0	-6.7458960605513
chr11	1016665	1018295	0.421873903931659	30	0.0897508748716684	0.464658405882809	130	0.0576147342514244	5	3	2	-7.02058797189713
chr11	1018316	1096089	0.497799192816451	9	0.156360161166456	0.532440585156761	870	0.103462824952941	2	1	1	-6.7469087169739
chr11	1096105	1099604	0.498426533823648	11	0.140564446558736	0.52426005616532	193	0.0963144962563745	2	1	1	-6.73348095045541
chr11	1108182	1564047	0.030704292676948	110	0.028444536553026	0.531139399822001	3346	0.128932928282972	2	2	0	-6.78064864618018
