chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chr1	13273	202217	0.0784026275555751	9	0.124079723475586	0.860231508178412	148	0.340843339407936	4	4	0	-6.96647736372845
chr1	770072	16509896	0.498902188131921	2482	0.0979880146683885	0.924992584849107	79702	0.310014243517485	4	2	2	-6.7625986232671
chr1	16510071	16960032	0.358332840512281	231	0.121445926107841	0.895460415160263	3020	0.28023114679737	5	3	2	-6.9918594080087
chr1	16964604	123177111	0.49892601423452	7558	0.0984581303063928	0.914868539919473	305106	0.319436310288309	4	2	2	-6.75827493302275
chr1	123755777	143437162	0.137931020779665	25	0.127137812366476	1.20282577435999	800	1.12766266633913	5	4	1	-6.90261261909428
chr1	143595303	248945592	0.427032418222351	9218	0.0969199698335115	1.11277244096813	353682	0.381560723047387	5	3	2	-6.96412911249503
chr2	188171	90209947	0.498912697563016	5235	0.0981703457611688	0.958792838875299	206578	0.343498974156794	4	2	2	-7.81197488956836
chr2	90210549	92075324	0.498568733111004	158	0.143054169898246	0.871327690004138	1767	0.338638787130193	4	2	2	-6.75057901229369
chr2	94190317	95939051	0.498727157302527	69	0.101234439617681	0.934621695200196	4016	0.275821372067718	4	2	2	-6.74370624006722
chr2	95939089	95954051	0.38797623465807	59	0.146392289800898	0.775229197514685	191	0.239251065193443	5	3	2	-6.7599211495077
chr2	95957191	242183318	0.498928671191397	8703	0.0968605427593544	0.953132895125971	332831	0.328785181994594	4	2	2	-8.15471801355673
chr3	13142	2624934	0.498651066422935	145	0.139588592970043	0.920528260940794	2320	0.354681152212571	4	2	2	-6.73504072733708
chr3	2629435	75630060	0.49891736642662	4900	0.0967547709717072	0.965804697988336	207100	0.325624933304447	4	2	2	-7.95893718852532
chr3	75630786	75696622	0.20822507878577	41	0.160968747913618	0.758820181362584	262	0.348223297053155	4	3	1	-6.7837835722766
chr3	75698811	90303819	0.460957349019305	425	0.123146734434973	0.935500152081272	10919	0.370393096938676	4	2	2	-6.84476472931615
chr3	91404436	130021855	0.498899583350813	2228	0.094128085896433	0.964314632511675	79694	0.32606951449819	4	2	2	-7.40941032619662
chr3	130083201	130108059	0.498167829099831	30	0.178570324857016	0.889008484486756	111	0.425311090268433	4	2	2	-6.73313393081449
