chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chr1	13273	786616	0.142748356044177	9	0.175400335740208	0.92730580813666	217	0.3531844021521	4	3	1	-6.94940664425151
chr1	817341	16496573	0.498884279799157	2238	0.107384955538754	0.948936449215897	69453	0.310086155683085	4	2	2	-6.77228902353697
chr1	16508139	16964634	0.363588470683004	218	0.130122132041517	0.913741446834884	2750	0.294395624463348	5	3	2	-6.95759768919958
chr1	16965909	121530952	0.498903400212467	6631	0.10616829751891	0.937664402317911	262255	0.32479354813902	4	2	2	-6.77215705511875
chr1	124514134	143838930	0.332630346818897	22	0.13568702847719	0.776093422458121	849	0.302210139648281	3	2	1	-7.91267959346279
chr1	143880545	248855287	0.498919624301309	7325	0.108986125158313	0.930708408267322	266080	0.309203054138802	4	2	2	-6.73339762301389
chr1	248855548	248945592	0.497933729826958	9	0.240023957137616	0.929424877680491	310	0.257958748950972	4	2	2	-6.73307458059586
chr2	188171	90234102	0.498893336709205	4406	0.105084072578959	0.936740378648602	171837	0.330303972725474	4	2	2	-6.75827092102242
chr2	90281038	92075324	0.498501768185234	132	0.160939654180575	0.850911115568214	1370	0.367372118995715	4	2	2	-6.79554543752162
chr2	94190317	95939329	0.482058743040117	66	0.124306812697389	0.896288281152648	3454	0.274629557879588	4	2	2	-6.76448954858438
chr2	95939402	95954051	0.22743827142098	51	0.118179706960438	0.740773863973537	160	0.23711229062362	4	3	1	-6.76290345805047
chr2	96022714	242183318	0.49892016374255	7522	0.103034811685475	0.932091855312897	278627	0.315271686707839	4	2	2	-6.73724797092846
chr3	10374	2224836	0.498614597936509	126	0.143884487399739	0.890118568556183	1636	0.329136419372867	4	2	2	-6.75663692896863
chr3	2225012	75630060	0.49890332609562	4125	0.104598439580091	0.934130210924948	171412	0.308560882274278	4	2	2	-6.74185487028613
chr3	75630786	75671748	0.473504342327953	35	0.166386928825655	0.754420738285626	202	0.375945215305486	4	2	2	-6.75581473795305
chr3	75672340	90303819	0.498793493293353	351	0.126638652386972	0.911791916533852	8783	0.359464534085799	4	2	2	-6.75973386777426
chr3	91404436	129991451	0.498892697985079	1893	0.101515060257601	0.932132895494276	66541	0.311335479947428	4	2	2	-6.73427190013802
chr3	129998109	130108059	0.497991628700817	23	0.184436102456455	0.868462804612777	199	0.33706862522152	4	2	2	-6.73582705582926
chr3	130121567	195774150	0.498884585748428	3167	0.103489999408946	0.930025348777211	108872	0.328530362467238	4	2	2	-6.73310031140807
chr3	195778965	195844153	0.4984442675526	65	0.147050828470452	0.812094621326938	518	0.266317379250992	4	2	2	-6.74322642291631
chr3	195848686	198113542	0.496507253540703	351	0.108449289984621	0.954963226678751	10396	0.350829995023787	4	2	2	-6.74134387190958
chr4	46210	49023704	0.498882862117327	2975	0.108900975620836	0.92818501876473	83768	0.32628081647639	4	2	2	-6.73423029894129
chr4	49061855	49711584	0.369868908143202	113	0.155271359259591	0.649353578168432	630	0.342767908668771	3	2	1	-6.78303018635497
chr4	51837444	189407803	0.498895025182064	4708	0.106581316744435	0.930267323722601	182044	0.338390958260485	4	2	2	-6.73312623869801
chr4	189473084	190179679	0.495370847528018	63	0.159865741481842	0.827474834373584	672	0.315282795274379	4	2	2	-6.79124084710564
chr5	44595	488195	0.369024532271658	21	0.123681676665774	1.50612727973595	2734	0.442652639904518	6	4	2	-6.79053647519045
chr5	491711	796859	0.0943997640534794	56	0.166567481742464	0.442757272696345	827	0.174166294806223	2	2	0	-6.93431803057488
chr5	801038	1225561	0.0134728083872048	93	0.0998903536331117	0.431384491982507	1463	0.148733820189235	2	2	0	-6.8081961479963
chr5	1253629	1377819	0.241494780288286	25	0.102888693904303	1.91323953945809	1227	0.558582025928494	8	6	2	-6.73731612174966
chr5	1393845	1466698	0.00202711158677749	14	0	0.455640633976237	256	0.135393181070511	1	1	0	-Inf
chr5	1489591	3384089	0.351448812169189	98	0.158195051806807	1.23599606087087	1970	0.604633330441149	6	4	2	-6.78613821557052
chr5	3524580	4143885	-0.000844488821657441	18	0	0.455202573118761	306	0.21525897880128	1	1	0	-Inf
chr5	4210499	16214692	0.306758660590687	682	0.123509252483328	1.52641729020103	19846	0.733379176438433	7	5	2	-6.80508870875304
chr5	16329471	17270188	0.171709565396283	214	0.088165260000462	2.66396340558382	6363	1.40044683297858	12	10	2	-6.73560902207233
chr5	17271804	30669149	0.385058277098721	426	0.114915901721123	1.3802603000559	10579	0.596954614391293	6	4	2	-6.85477254546993
chr5	30888410	37284624	0.245972175033936	574	0.113249692475933	1.68288087202209	22206	0.615759488419964	7	5	2	-6.81728364480865
chr5	37286074	37579323	0.498949640764884	49	0.0869761676638871	0.965832564143385	1227	0.34758654136117	4	2	2	-6.73518960388244
chr5	37599618	45816754	0.246222966286314	414	0.114564174260452	1.84923997359386	18340	0.72975897450688	8	6	2	-6.73400170793234
chr5	49600535	50661572	0.498007328057142	9	0.201137390855107	0.837428854155112	294	0.333006387778129	4	2	2	-6.79563449000114
chr5	50750133	181288546	0.498900942312197	5689	0.105909582556447	0.929371796913816	230291	0.321529089583153	4	2	2	-6.73352312666739
