chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chr1	87190	122859414	0.342224915561213	5582	0.110552753231034	0.673444380074631	242844	0.230192566557592	3	2	1	-6.94041560460262
chr1	124514180	143352108	0.116278836286127	18	0.172097527069768	0.576792076772998	445	0.377920597123972	3	3	0	-8.65287634649853
chr1	143542957	143885035	0.499050456348475	14	0.0937721109456793	1.01581062511689	548	0.471082627715071	4	2	2	-6.74447472918326
chr1	144104296	145608293	0.0581092831258482	26	0.0895912083598866	5.61530279996071	2120	4.36009315329715	18	17	1	-6.73827681594366
chr1	145654369	146530152	0.161963887386547	28	0.0968947227747069	0.874332519038531	2885	0.306559466375999	5	4	1	-7.18546643089017
chr1	146641310	150853154	0.00433179073577272	131	0.100527075431902	0.451526461175275	7071	0.170264694297378	2	2	0	-6.73795404785265
chr1	150859632	151557442	0.198611205353667	70	0.122491009515018	2.04495749504667	10499	1.12169568799939	10	8	2	-6.73681206380512
chr1	151561666	152309604	0.338948210361812	68	0.104338186678213	1.25195457409363	5141	3.87317110059166	6	4	2	-6.7349849592355
chr1	152909659	159713648	0.00122405499247236	379	0.00469599314687161	0.435195671641275	23363	0.132739609258193	2	2	0	-7.18187555260858
chr1	159744970	160185888	0.124171008653382	94	0.0567277612170787	3.14129828916601	6567	1.16061994015084	16	14	2	-6.73735834160301
chr1	160231932	161566138	0.0539527422037416	415	0.0514346573251684	7.73440081939512	33953	4.47477632862157	19	18	1	-6.74697837162381
chr1	161572445	161599553	0.498828707191859	11	0.197551926430404	8.93623803455329	605	3.55834312620331	20	10	10	-6.73363783438192
chr1	161599565	161642620	0.498211478770158	54	0.172107060638004	10.6614374628791	1944	4.49015650905412	20	10	10	-6.73402569064871
chr1	161645605	161650475	0.449432907023266	9	0.185643999214746	13.4304048723815	71	8.1305217869438	20	11	9	-6.73308720879915
chr1	161653235	161798259	0.0357927527679438	68	0.0370148482415153	10.6164514170442	3660	5.66416026630778	20	19	1	-6.82209700685729
chr1	161829119	163180946	0.0781600795155273	191	0.0653129309353701	5.11571490618702	9584	4.02721331010789	13	12	1	-6.74828172030345
chr1	163281094	166428857	-2.19610474061493e-06	41	0.0156173761888606	0.4184185874176	1723	0.164920054475294	2	2	0	-7.17455147927755
chr1	166472365	166849329	0.0956294711821051	33	0.0786817645694196	3.96922606688989	1004	2.37123363433287	20	18	2	-6.73561895754043
chr1	166857536	179382377	0.00122102042919287	350	0.00904835058909277	0.43751394174266	15399	0.145811150873018	2	2	0	-7.21848293512334
chr1	179776241	182734194	0.498740496671531	175	0.110416395643624	0.992127072562181	6890	0.413564015381358	4	2	2	-6.81144319535746
chr1	182768837	184047759	0.168757876257249	102	0.0930444024277718	2.16130376787152	7570	0.937554034943792	11	9	2	-6.76325983147491
chr1	184174980	184251122	0.0513911943189982	20	0.0435744976116221	6.81272088330612	378	5.7051887719086	19	18	1	-6.73380771576298
chr1	184374385	185175522	0.208742978170778	47	0.11621509452784	2.14264500407066	3167	1.00501753732265	10	8	2	-6.73807354292371
chr1	185190720	188812904	0.498808611698526	112	0.11312817719537	1.11932121884239	5793	0.679479633312587	6	3	3	-6.91110296934058
chr1	189000692	195739869	0.172655273558895	262	0.109456662008854	2.16824765465729	8090	1.36885451840643	10	8	2	-6.77501004262771
chr1	195838736	196690107	0.082222583219958	14	0.0284258240430682	0.752785196892656	502	0.875902376946521	11	10	1	-7.62077809728071
chr1	196700451	197177401	0.142844127865897	78	0.103137866052771	3.23043733925063	3682	1.40987568991189	14	12	2	-6.73306306116746
chr1	197199495	197840964	0.0033635767457395	20	0.0203482185952481	0.425025341869793	658	0.13260445846284	2	2	0	-6.84634197451629
chr1	197914666	199787871	0.0829171040942345	128	0.0682189759424878	4.91351866849186	5819	3.10977996564568	13	12	1	-6.76758267880492
chr1	199794034	200434532	0.210956806580893	102	0.109211915454262	1.9916208766351	3040	1.17624427013135	9	7	2	-6.73960396406187
chr1	200445073	201305403	0.142983071661702	186	0.0844874716650476	2.96057866772404	9852	1.36331740238843	14	12	2	-6.73447117023012
chr1	201314230	201350166	0.270905085482691	18	0.0977350192455504	1.53389939234468	309	0.505744275417775	7	5	2	-6.74688585255735
chr1	201359696	201979617	0.123248335296433	191	0.0816744480165252	3.49618912623264	8454	1.97550191420211	16	14	2	-6.73345259552373
chr1	201980122	204415772	0.0541664323825127	943	0.0430580316535073	7.08284894760903	50330	3.98015216230701	19	18	1	-6.75630108695223
chr1	204417137	205382575	0.0664618866833044	361	0.0465598804600251	5.89545364276238	17185	3.06644579686013	15	14	1	-6.75146993988361
chr1	205384087	205702320	0.20277466125091	62	0.0945441511135574	2.0858948129223	2233	1.36244480160805	10	8	2	-6.73430240407328
chr1	205720679	206781221	0.00234607548215426	51	0	0.439939246745418	2143	0.13760765630986	1	1	0	-Inf
chr1	206867269	207071712	0.499346180998343	15	0.0555498060516952	0.827907440730432	1040	0.218387006296479	4	2	2	-6.75551086157834
chr1	207096574	207580276	0.00386191943060332	25	0.118589375578085	0.474869351175337	782	0.165576184417157	2	2	0	-6.75389895866044
chr1	207609511	207761504	0.179461858862415	15	0.0757230542990769	2.76956610168884	1239	1.29964333088868	11	9	2	-6.7341772978353
chr1	207785725	213495555	0.00299679736715114	163	0.0115091288531767	0.456506697586898	6458	0.483589314497794	2	2	0	-6.77371432524598
chr1	213594149	214436479	0.498604831369115	20	0.13122760460561	0.854271399628455	989	0.585705388493794	4	2	2	-6.73878197960493
chr1	214449302	218670253	0.00298761251066759	116	0.0408011045798093	0.449396651961616	3211	0.561421348149943	2	2	0	-6.73727842418598
chr1	218686214	219409303	0.110280024557863	14	0.100741454522657	1.22939145157137	405	1.3438878724669	8	7	1	-6.78236483737881
chr1	219410449	220053197	0.0435456653739313	137	0.0427789358807348	8.53589753654433	6284	4.84122496747599	20	19	1	-6.75318479799756
chr1	220055316	220333616	0.114887291037199	81	0.0918406597870652	3.37872372150557	3356	1.58043222621031	17	15	2	-6.73477269119328
chr1	220416741	220881139	-0.000844488821657441	18	0	0.432024910826005	592	0.14151974499586	1	1	0	-Inf
chr1	220977350	221978907	0.155759762459579	40	0.0977393151088584	2.14776397045963	1151	1.39258003624613	12	10	2	-6.7581145945498
chr1	222133747	223029947	0.0621781181429358	52	0.0380772563478567	3.44635044297943	2510	3.14498587402486	16	15	1	-6.73322888848967
chr1	223029990	223676881	0.0028823102333928	24	0	0.416510520139853	755	0.142412814875183	1	1	0	-Inf
chr1	223708711	223965184	0.194873081971385	55	0.0873762443734456	2.11907171022863	2064	1.12504337281791	10	8	2	-6.73568961770598
chr1	223969920	224175668	0.0796680658796203	94	0.086011984209126	5.51202416015023	1997	4.25405153230033	13	12	1	-6.73629264400414
chr1	224176106	224236771	0.304445062146854	17	0.129088205138511	1.83629759089435	532	0.768028280117484	10	7	3	-6.73654405442619
chr1	224244691	224991453	0.148224690731758	115	0.0928637790773717	2.6097887031931	3921	2.039646780268	13	11	2	-6.73688381589846
chr1	225042906	227507643	0.00336516599415271	159	0.0410360229399464	0.470773606217792	4681	0.203911617775436	2	2	0	-6.7806361400518
chr1	227563411	227882409	0.106914280698532	55	0.0639316659602885	3.86394585922419	2452	1.80441472166598	19	17	2	-6.73415534295444
chr1	227892840	228100545	0.0522918072336866	119	0.0547687867051243	7.61291829159846	3095	4.86581837814991	19	18	1	-6.73474491441625
chr1	228106599	230747753	0.00423646988251641	163	0.033179303289555	0.517904315722839	5317	0.486717736490439	2	2	0	-6.85468118985703
chr1	230755502	231721935	0.297721657554525	94	0.114720485812341	1.15618360207518	3601	0.530822291420985	6	4	2	-6.84579278129127
chr1	231767264	233376616	0.00766151860153852	60	0.116055173903754	0.446559424054007	1681	0.232578589605248	2	2	0	-6.74121511192426
chr1	233559124	236811820	0.498831520092037	325	0.0859812948142195	0.961498252090904	8812	0.418919766756691	4	2	2	-6.7679347096816
chr1	236852328	237660167	0.145877679958328	167	0.0819372737610756	2.76242610486653	4707	1.88829585945759	14	12	2	-6.73655756150357
