chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chr1	183697	16478258	0.000504659125818485	1008	0.0633120961710416	0.525879716031317	33278	0.169301557772084	3	3	0	-7.09173860962174
chr1	16508139	43215513	0.252434164801692	1462	0.11223801179213	0.687888251392528	62036	0.225335142210984	4	3	1	-6.79710109043909
chr1	43223072	54052894	0.398030209991481	422	0.104588662307965	0.81766835891278	24298	0.264623128767165	5	3	2	-6.85128408368833
chr1	54096243	64049707	0.225916246104255	248	0.112469887644993	0.675978705486551	9252	0.231762036391036	4	3	1	-6.76153498729019
chr1	64159159	81479243	0.444479778368114	388	0.0897001422881764	1.1657765626806	16675	0.430514329550339	7	4	3	-6.76956793869315
chr1	81503386	87653974	0.241346554079868	133	0.104124997726363	0.697733398494893	5257	0.241132074064226	4	3	1	-6.7882983296093
chr1	87870611	91535247	0.499014644989439	65	0.087283862174825	1.32977557061496	5234	0.459326617202129	8	4	4	-6.73715421982985
chr1	91535577	111755960	0.195433702426185	477	0.103976859977657	0.817726626917886	21828	0.279872148036564	5	4	1	-6.92795830179231
chr1	111762606	117694118	0.498886299841489	309	0.105064534868823	1.62808221202565	15915	0.642948982481558	10	5	5	-6.74716173782195
chr1	117799566	121436587	0.184382292739181	49	0.0921856259177663	1.00702275291373	4535	0.337066910329512	6	5	1	-6.75704408851796
chr1	125066017	143264771	0.265838151827085	12	0.0828896674483435	0.703698118423334	307	0.266861947163637	4	3	1	-6.95791369298922
chr1	143377326	150292753	0.498806096242647	251	0.109402839937792	1.12191375957581	10283	0.370975675295706	6	3	3	-7.00948230173196
chr1	150296199	178472896	0.383885081974319	1759	0.0944949465869799	1.30941920307268	90057	0.447409066415625	8	5	3	-6.84085538225031
chr1	178525293	190892895	0.30686774281423	381	0.0974305408559181	1.07462130537309	17691	0.355516341452312	6	4	2	-6.94906314220608
chr1	191342107	226476193	0.00206550628064711	1092	0.0422560852334341	0.675179624362657	43020	0.230236856849795	4	4	0	-6.74199453511374
chr1	226478546	227493678	0.000333989677462343	72	0.000585258392969696	1.37251117971393	2345	0.509171044388481	8	8	0	-6.92266222894435
chr1	227493774	227506683	0.0364350938655585	9	0.205440380646065	1.21351135935208	22	0.416143134300097	7	7	0	-6.75186496685812
chr1	227507514	232161353	-4.15497238526741e-05	267	0.0136277008109846	1.32545886984089	12882	0.477045272653785	8	8	0	-6.73950028739981
chr1	232176555	248239456	0.00361859033298151	637	0.0307797398574383	0.667759009890771	18420	0.232456316140534	4	4	0	-6.7833477258525
chr1	248273507	248922339	0.0251916035278915	56	0.160987172797074	0.631121167945487	1166	0.189347800267672	4	4	0	-6.80320167319743
chr2	37923	8176766	0.00167878459761073	148	0.0070261508215235	0.479259684258101	3411	0.170904544321095	3	3	0	-7.30577155857768
chr2	8428314	10213213	0.498988629813924	82	0.0874975149128759	0.858736956446342	3296	0.288518850757741	6	3	3	-7.08103611019624
chr2	10228127	10774964	0.00131211987771784	27	0.00365655170486763	0.526571174710687	619	0.214898554681893	3	3	0	-6.81787142067254
chr2	10912894	11222225	0.412108416239717	17	0.0676336367758633	0.83850600270977	602	0.256489891801032	5	3	2	-6.75253170365055
chr2	11300497	19170985	0.00489028916923784	64	0.0295225902205977	0.490240298919633	3478	0.170564416315645	3	3	0	-6.96109583630448
chr2	19353152	33770953	0.496496422140608	626	0.0934757820235815	0.881499985303976	28767	0.290910893271414	5	3	2	-7.46535685803817
chr2	33797514	34319209	-0.00319841251747544	9	0	0.506594242942434	90	0.246744840583459	1	1	0	-Inf
chr2	34885195	90082833	0.415603126943104	1380	0.0982243005630006	0.864598517049004	62106	0.300850740855783	5	3	2	-6.88809629442303
chr2	90083003	91987666	0.274617583943961	65	0.145920294035951	0.76745469791006	1119	0.271652512226823	4	3	1	-6.9782920507631
chr2	94190317	95939051	0.498767926942855	20	0.136624109762593	0.827654893071134	2335	0.255296283936482	5	3	2	-7.04043410827961
chr2	95939302	95953986	0.28424069327517	38	0.127077579602199	0.656821139137633	136	0.252642966708854	4	3	1	-6.77641820584126
chr2	95954026	221501254	0.394931844522861	3172	0.0988977092390827	0.824053234755985	141253	0.263654594121277	5	3	2	-7.49412213831442
chr2	221796763	242140229	0.498892395209191	1008	0.0931974826391927	0.657434838648058	29898	0.209800709799842	4	2	2	-6.98823459274626
