chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chr1	729322	2163759	0.00136703637057234	395	0.0773633583267402	0.636418512558882	10621	0.192675525450756	3	3	0	-6.87291310811954
chr1	2181226	2225560	0.0745704558096351	31	0.0495347385435781	8.02934923085574	2404	3.2239771055459	13	12	1	-6.73774905646297
chr1	2303464	9264611	0.00133728965836227	567	0.0148126573344431	0.65210040945388	17469	0.203906129610455	3	3	0	-7.64802148504874
chr1	9267890	9505926	0.0438142489005997	25	0.0541687179098786	3.7228196693886	785	5.91194959393199	20	19	1	-6.7408548572483
chr1	9506031	9839981	0.0581986670102638	201	0.0504955886945775	8.63196093095746	13665	4.66933284415696	17	16	1	-6.74142705199254
chr1	9860353	12714480	0.00135275894692261	322	0.0262863956096086	0.658261711085683	13110	0.212626301322261	3	3	0	-7.17777118842055
chr1	12875523	13006819	0.31320191800083	10	0.110559235002981	1.00596591732153	114	0.594268785663032	6	4	2	-6.75833426568472
chr1	13115427	13198460	0.0188897470340738	9	0.146	0.590820794349087	105	0.254319306955075	3	3	0	-6.7430702912805
chr1	13224919	13318768	0.49848840397397	46	0.163555425757405	0.638402186520857	228	0.318211253671295	4	2	2	-6.75659449794398
chr1	13326354	16549071	0.00203681002346001	398	0.0564214292226926	0.658289368548415	10311	0.218967380118878	3	3	0	-7.20382368820771
chr1	16550986	16864524	0.440518914877172	138	0.173826036014668	0.695134466939512	1550	0.266903510198779	4	2	2	-6.84082587161394
chr1	16871068	75674661	0.00169261687803327	2875	0.0302179342709271	0.633131150982505	142893	0.211469872508306	3	3	0	-9.3803532132828
chr1	75677730	76043108	0.374778742735684	31	0.0694722656815274	0.913141595957046	1073	0.305003420713274	5	3	2	-6.82302529227465
chr1	76119100	92126332	-0.000626595790039319	425	0.0222382126554444	0.581039154891184	17599	0.211162041353067	3	3	0	-6.76697753262092
chr1	92168704	92304906	0.372766742065763	16	0.0664291289019107	0.97633732494935	745	0.314458658227115	5	3	2	-6.83222763649738
chr1	92309210	99721129	0.000677948624847102	198	0.00684560092038944	0.58801781684956	8086	0.209302318027515	3	3	0	-6.73894063372987
chr1	99791535	100067831	0.388091869340068	36	0.0799783700917922	0.937173733985702	1138	0.390549865285809	5	3	2	-6.74852871460277
chr1	100078406	109281739	0.015191799003071	230	0.0192218884315184	0.970803320765034	10390	1.91842238593751	5	5	0	-7.08633480423838
