chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chr1	108310	53167681	0.332638915754979	3155	0.106726777695876	0.848493777913295	169034	0.273631659414791	3	2	1	-6.86805443324044
chr1	53255051	62092304	-8.22696076646645e-05	185	0.0447578955346535	0.552662960747044	9024	0.182501193328822	2	2	0	-6.73738024687638
chr1	62104899	67567481	0.49873614468613	234	0.104372982037178	1.24417876923163	11460	0.660557735802321	4	2	2	-6.82770728617163
chr1	67576417	72015599	0.233905317522441	144	0.117312726448213	2.22854867217912	8175	1.07882522633687	8	6	2	-6.74432034014262
chr1	72257082	121323724	0.00200421650851723	855	0.0382491010739638	0.55349783694887	48897	0.187781692233909	2	2	0	-6.74620046833234
chr1	123558148	143264771	0.185423382101794	18	0.147283462413991	1.16329919439606	551	0.451462452198327	4	3	1	-6.96596512552587
chr1	143453774	248945478	0.374778799588897	5631	0.102572711453388	1.46592295340846	319729	0.526362407968154	5	3	2	-7.37015118982618
chr2	119437	24500465	0.32629095867083	514	0.102661217292911	0.841082704602765	25296	0.28037373977251	3	2	1	-6.75172633029224
chr2	24673520	24971872	0.00419533996221111	21	0.00218217890235992	0.292009376364292	726	0.0968523028164201	1	1	0	-8.44062089386946
chr2	25086887	91987666	0.328242795641936	1788	0.110697279351737	0.835319818383795	101925	0.279363319983366	3	2	1	-6.73719302485468
chr2	94190317	207966851	0.33294039452746	2667	0.110074233006842	0.828370041728055	149819	0.270727577741474	3	2	1	-6.76618065819636
chr2	208070303	240769258	0.000170173741399993	1070	0.00860556869065713	0.55215915575624	47046	0.173540939667267	2	2	0	-6.75772603719142
chr2	240774229	240874079	0.1289881473071	9	0.163583312107317	0.556017308252352	230	0.161389033296411	2	2	0	-7.08465100112804
chr2	240875890	242063016	-0.00055490758685961	193	0.00496940662040194	0.575500854655396	5200	0.158442953010121	2	2	0	-6.77557913304595
chr3	51295	90005264	0.323346244303805	2203	0.108596927227362	0.850003236832242	141453	0.268490504742172	3	2	1	-7.0180954208473
chr3	93470433	105565053	0.324411405208427	174	0.102684755082326	0.831662981208334	10543	0.269587958416811	3	2	1	-6.73796102921636
chr3	105604734	143724263	0.0022138717953728	954	0.0172150163171364	0.563583150919332	49232	0.182086476140505	2	2	0	-6.881505980278
chr3	143805616	198120733	0.322212208954225	1556	0.113537340660389	0.845571450662857	68558	0.286095681534222	3	2	1	-6.82214456599112
chr4	14018	48991596	0.498899180977149	1506	0.0896632343674627	1.03805746509952	73081	0.351519943922603	4	2	2	-7.67042147412208
chr4	49102626	49629198	0.262613631906524	88	0.128086675525719	1.08459380469526	558	0.48977440894514	4	3	1	-6.73961164313353
chr4	51838815	189982795	0.498908521685515	3260	0.0942234194216761	1.01638876868691	156893	0.354560097209881	4	2	2	-9.762738881617
chr4	189982875	190179746	0.498309144814058	27	0.156862053103049	0.900326180703555	277	0.369652961236839	4	2	2	-6.77111348049759
chr5	163090	46381447	0.49888107031531	1099	0.102588197828695	1.08582911128788	55460	0.387669244813357	4	2	2	-6.82936058921165
chr5	49601562	50399214	0.497856191833244	9	0.211159563153344	0.550962579141583	50	0.985455607672856	2	1	1	-6.73312559758588
chr5	50633622	181283430	0.498923525247747	3872	0.0907834193115686	1.09403204886033	213863	0.379371133512583	4	2	2	-6.86117295480542
