chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chr1	61987	12827195	0.498902330074717	1555	0.089331753089369	0.855446898965539	57346	0.281594946878592	4	2	2	-6.73454443347917
chr1	12827315	121568263	0.498924423834746	6959	0.0960301835674226	0.844107828356139	283758	0.297798842263751	4	2	2	-6.79882560800325
chr1	125094663	248916508	0.195421338341942	7771	0.0981041438422908	1.06254938752638	324658	0.381021629871432	5	4	1	-6.73620697194948
chr2	41404	4266436	0.498848609929121	178	0.0954718400710713	0.819297276655686	5504	0.278158650865822	4	2	2	-6.78339168511331
chr2	4386176	5407295	0.497912822555523	12	0.207993371106491	0.598778703371993	282	0.372648624036829	3	2	1	-7.09861728975752
chr2	5621762	88526701	0.498913019222362	3994	0.0902177520073728	0.838810270835627	161796	0.306703001617539	4	2	2	-6.86229326258739
chr2	88526733	92075691	0.498536270354907	118	0.142742999933909	0.797989820216354	4200	0.264478559059374	4	2	2	-6.86165213803342
chr2	94194584	95939051	0.406343396248078	52	0.146810251685637	0.807623902313324	3511	0.267572484099674	4	2	2	-7.00962823883589
chr2	95939062	95954125	0.275249240189611	51	0.143637230959271	0.647446595462271	178	0.239824096543815	4	3	1	-6.75984761444402
chr2	96017963	97118156	0.49907478094595	68	0.0882853679249287	0.852440587033882	7173	0.276720255436158	4	2	2	-6.73309650093701
chr2	97151732	97163896	0.190966776325534	22	0.142080680999986	0.730003438476332	128	0.202319259283849	5	4	1	-6.7620152372152
chr2	97164367	104660675	0.498861059156864	388	0.091366408669752	0.843096000684307	15893	0.294426582348924	4	2	2	-6.73906068757371
chr2	104771663	242183350	0.329878218807201	5463	0.110999848826263	0.638021605019341	213313	0.219123097537132	3	2	1	-6.77878306991557
chr3	51248	90208408	0.498921194520748	4331	0.0910045216364827	0.849570487651108	186425	0.29528620872658	4	2	2	-6.73889045437271
chr3	91357428	95414452	0.281384154381985	31	0.109597347114899	0.768595984725245	1497	0.35136484199696	4	3	1	-6.97738318860731
chr3	95415089	195663766	0.498916579387207	4719	0.0911050219613523	0.841457937726476	173992	0.301636419646115	4	2	2	-6.83704520514086
chr3	195664311	195788469	0.498627227416199	206	0.139059598260386	0.813924142846628	1758	0.318602590412414	4	2	2	-6.73463506812988
chr3	195788679	198120733	0.498826381524643	334	0.0983881503501663	0.861253178547067	10961	0.3101706115705	4	2	2	-6.73475029536436
chr4	46281	3485708	0.00769394920983851	427	0.0614737999561979	0.436359503370566	12869	0.146448683510709	2	2	0	-6.75208838777222
chr4	3491060	3698075	0.445528063343025	21	0.0816217758059348	0.823112262417799	473	0.332763754377053	5	3	2	-6.98045073055906
chr4	3778643	4157210	0.34031202586967	31	0.178140713983341	0.57373635033156	358	0.347210241792179	3	2	1	-6.75670147712469
chr4	4172385	5017326	0.01155283648003	68	0.11973208587534	0.51577615795703	1273	0.269553774857553	2	2	0	-6.95339083395698
chr4	5299011	5729219	0.499172133513074	34	0.0875959621482077	0.848517420498859	864	0.275956269810803	4	2	2	-6.73314578931298
chr4	5733155	5811051	0.00202711158677749	14	0	0.410056641944261	245	0.120270757885734	0	0	0	-Inf
chr4	5828666	8952396	0.498868877829823	332	0.0820138126210096	0.849323291223847	9551	0.291618124527745	4	2	2	-6.73339026960572
chr4	8954343	9716757	0.498611056662419	175	0.133722418668358	0.830756302742963	1567	0.354111990133697	4	2	2	-6.73545586906806
chr4	9723545	49061855	0.498885185758472	1490	0.0981425181685782	0.842695527624699	50142	0.322802200491657	4	2	2	-6.76127704843931
chr4	49092084	49158604	0.498138922573988	23	0.194160532171099	0.156234312850394	96	0.166167892268791	2	1	1	-7.9389709954537
chr4	49158612	49627330	0.498496667681163	71	0.152411611750477	0.62903290797686	389	0.261677309811326	4	2	2	-7.08960006635274
chr4	49627355	49711644	0.0317340773171191	9	0.111	0.277371594766507	29	0.431453723209032	1	1	0	-6.75502312421732
chr4	51848345	52364773	0.303783578912875	29	0.0837892471086504	1.25668928930694	1138	0.450600793536874	7	5	2	-6.79930521456843
chr4	52400998	56731383	0.0677460345384142	939	0.0539555041045721	5.46653406035983	39214	3.29191481803642	17	16	1	-6.78764414810415
chr4	56738551	57720607	0.0395809361606199	456	0.0380389909217515	9.66528153942476	14166	6.08461729440569	20	19	1	-6.79671425036471
chr4	57721150	59267019	0.0766363268463987	119	0.0619605148307488	4.71552707032439	2727	3.69375932490081	14	13	1	-6.75016471082789
chr4	59377449	61496629	0.0189024044605798	25	0.0461296361716991	0.441952182719417	340	0.215047109834576	2	2	0	-6.77456102571765
chr4	61562717	61668809	0.103486142510678	11	0.0694173151048327	3.38029429769342	273	2.72640871918355	19	17	2	-6.73414032094304
chr4	61677239	62585175	0.0114186788898668	18	0.0158802709843361	0.409717406899978	547	0.149535214337375	2	2	0	-6.79626010335845
chr4	62615326	62866609	0.189251456569082	25	0.083914579583447	2.36078112892512	344	1.54266843309488	11	9	2	-6.73637582493653
chr4	62874800	63735549	0.0768199976201106	65	0.0622734162013344	4.60005027407255	1418	3.3113316663958	14	13	1	-6.74481366856099
chr4	63766931	64148803	0.0215791469541028	49	0.0255005668871228	15.5618027151031	1861	9.86195830648212	1	1	0	-6.77908832195
chr4	64171074	64409219	0.090115663464327	29	0.0530777615246998	4.88729569512741	696	3.07295726547523	11	10	1	-6.74246895456561
chr4	64416780	65136484	0.179381540402637	37	0.116967103509078	1.97314682324801	836	1.20079309166307	11	9	2	-6.74179882944896
chr4	65324037	68974016	0.0111252207870642	76	0.0232141215340252	0.411254302343123	2908	0.150959417266598	2	2	0	-6.92686642787339
chr4	68996952	69796440	0.0825718078885298	58	0.0752470020184503	3.96414492720174	3963	2.3918208907524	13	12	1	-6.74619918719635
chr4	69804546	70480984	0.388278461630397	56	0.106722427930481	1.20930825467146	1626	0.565325156624619	5	3	2	-6.76231670694234
chr4	70491394	70522032	0.085448984258367	10	0.0449222785609892	4.64644100003298	195	3.22799379620653	12	11	1	-6.73382075287202
chr4	70522662	75876797	0.00854191482770339	201	0.033341427624202	0.422668806030079	6584	0.151749283590441	2	2	0	-6.77952544549
chr4	75881487	75911530	0.498054999922627	18	0.219496549617796	0.638272089807088	180	0.278093090878377	4	2	2	-6.75248398486997
chr4	75917955	76082063	0.00484223446241838	31	0.093623508214137	0.4295651605054	603	0.169044062935831	2	2	0	-6.73486276510133
chr4	76089547	76112572	0.498732861454349	9	0.153925126098517	0.836876251341499	173	0.228651759451828	4	2	2	-6.7331570239782
chr4	76130496	83206437	0.00667841893001841	253	0.0269180917361186	0.424944921794409	8223	0.156908982395697	2	2	0	-6.76995543504678
chr4	83308139	189732627	0.498911513174086	3728	0.0946438409108723	0.839009133471573	134186	0.313700728179566	4	2	2	-6.8862771990167
chr4	189757841	190179679	0.419812654116387	40	0.169342953492125	0.731922095871179	480	0.327809634600718	4	2	2	-6.91864067723637
chr5	36514	413658	0.129166704630149	39	0.122043320995989	3.01239285796116	3441	1.56886427768481	15	13	2	-6.7343476968287
chr5	483152	843508	0.498133740595267	54	0.168719343826166	0.456533591340624	1182	0.152650122934323	2	1	1	-6.76520308573705
chr5	843581	1115861	0.321029852320059	42	0.0957320835637723	1.3438753583915	2052	0.389676432574379	6	4	2	-6.74788471463485
chr5	1127214	1312752	0.131185752016034	68	0.0986141136718095	3.23285956242499	2903	1.45281104022899	15	13	2	-6.73365806820444
chr5	1320607	3098389	0.020446890520489	78	0.124662837994421	0.46024104665383	1684	0.184192025378003	2	2	0	-6.87541240811196
chr5	3136923	4830577	0.168568348144016	114	0.107821691489798	2.3689564808889	2681	1.82433293372551	12	10	2	-6.73453213388286
chr5	4864112	6693083	0.00616828291037386	64	0.0254349465880412	0.415609568745476	1536	0.143393802196601	2	2	0	-6.81107495448139
chr5	6725191	8166022	0.113751365204527	112	0.070203555846832	3.48971132654206	3903	2.12581776900045	18	16	2	-6.73483466095271
chr5	8335371	9914358	0.0351951837807989	19	0.0832760153756297	0.570903169444124	791	0.650077914791737	3	3	0	-6.83255676169135
chr5	10000705	10308362	0.308579262793737	21	0.0896875794341775	1.41758084618648	964	0.525480824886066	7	5	2	-6.7691391602276
chr5	10322431	10845006	0.00108190323440083	16	0	0.444418574100542	815	0.201350120226986	0	0	0	-Inf
chr5	11028784	11831541	0.146385804249626	27	0.0988808889494335	2.19578245156612	1702	1.25125352932334	13	11	2	-6.7530574609098
chr5	11858656	16704742	0.314225677728439	296	0.102068544240214	1.36004586210981	9932	0.587325728971077	6	4	2	-6.79235157918683
chr5	16711342	16816771	0.148047931306722	42	0.0847683219653837	2.2739014737859	987	1.06195871322858	14	12	2	-6.73837761328299
chr5	16818254	17355026	0.240804242863047	122	0.122547123949943	1.8697505355208	2854	1.18693578312653	8	6	2	-6.73958280500998
chr5	17392188	19028865	0.00859484965262258	25	0.0452668016689199	0.471119852935807	450	0.209362693527828	2	2	0	-6.91142116388802
chr5	19143320	19899257	0.307968871549758	41	0.0807889074129339	1.52881466058444	835	0.912249901995944	7	5	2	-6.77380980065842
chr5	19920811	22105419	0.0821975265721162	250	0.0931406192583198	4.46389408989451	7050	2.72616960502531	20	18	2	-6.75743321474071
chr5	22197346	24813165	0.20260696068018	157	0.119033652947609	1.99466508830299	3956	1.25940004666951	10	8	2	-6.73664352057561
chr5	24823242	28063242	0.00369397703136642	22	0.0132184444140478	0.432150846697334	887	0.3017316512353	2	2	0	-6.86692304181057
chr5	28526266	29363941	0.116115750826484	73	0.0913191919859235	2.97240104769955	1107	2.54982031839264	17	15	2	-6.73624478040336
chr5	29396541	30086430	-0.00350069493198324	20	0	0.44848572723712	191	0.201405174759613	0	0	0	-Inf
chr5	30176633	33812008	0.151025220507615	659	0.0892737404002737	2.79037356520266	19548	1.66139919596839	13	11	2	-6.73434349697119
chr5	33881147	35184256	0.0127862677732953	63	0.0957278929731954	0.464579113653868	2100	0.283913169772442	2	2	0	-6.78969285743674
chr5	35315381	37213624	0.242416832317653	182	0.108701117765461	1.72433499005221	7877	0.809600213942283	8	6	2	-6.73749246102246
chr5	37224383	37616298	0.102371374458026	149	0.070698147763748	3.79912559772391	4978	1.95602763985716	20	18	2	-6.73401870047454
chr5	37641312	41149133	0.194011517478283	366	0.0983202720901698	2.16131143390227	12580	1.03364363634074	10	8	2	-6.73707845192304
chr5	41149808	44808779	0.395304197272991	114	0.125957887945878	1.26524719209616	6063	0.573191565595364	6	4	2	-6.87018079636432
chr5	44883228	46381425	0.220021124439235	34	0.122535818183778	1.94731752662943	1393	1.27327978073585	9	7	2	-6.73375408409808
chr5	49600577	49661637	0.000679443956714487	11	0	0.027264741947458	34	0.0413993636228614	0	0	0	-Inf
chr5	50269093	132204171	0.498906604516558	2997	0.0941730990791381	0.839399732640064	104593	0.315234646857938	4	2	2	-6.84379413092458
chr5	132210587	133089773	0.0150909074851953	46	0.0280239717950379	0.438960440605523	2928	0.139566474861852	2	2	0	-6.76328087125397
chr5	133098957	160785809	0.498910312033763	1646	0.0900279137541461	0.844378132485656	75367	0.292931895057218	4	2	2	-6.74939987283005
chr5	160842021	168827057	0.368822229093266	199	0.111025172389493	0.69597186744381	6954	0.301246447297631	3	2	1	-7.12068851894827
chr5	168933314	181281814	0.498883838315551	1214	0.102190370424411	0.851432677437333	40936	0.308657227593227	4	2	2	-6.73315926652703
chr6	171003	32475433	0.492376824967578	2842	0.0917545438055974	0.846025691575161	87408	0.296934789415727	4	2	2	-6.74865056463594
chr6	32475446	32584298	0.498131726179261	33	0.188162652277547	0.183357475112092	105	0.18940472007146	2	1	1	-7.83078902886476
chr6	32618459	32742444	0.240676425375743	41	0.11290219704488	0.777804838134647	242	0.316583182821974	4	3	1	-6.74581268422115
chr6	32742530	58123392	0.498901640241681	1910	0.092176872264534	0.852478684491759	78265	0.285881084136507	4	2	2	-6.73313966192236
chr6	60491023	103332639	0.480461667494973	1048	0.0974881712033518	0.767625524289115	42783	0.285533407244162	4	2	2	-9.04961526692526
chr6	103503695	104903048	0.125743212490507	21	0.116934434213203	0.494710031414515	750	0.199699141329198	2	2	0	-7.65277408668027
chr6	104906571	107465548	0.498773656090874	163	0.103133999748447	0.81656408746824	5512	0.371419521616833	4	2	2	-6.75331870231793
chr6	107470009	109761736	0.125009634449164	91	0.133024523338833	0.529492090635297	4664	0.206961734092143	3	3	0	-8.16707608528591
chr6	109767636	112109683	0.428244675455199	177	0.0993997579981325	0.811854047504532	5990	0.359090333703257	4	2	2	-7.05594502956557
chr6	112114061	118843357	0.123419838647369	132	0.0888842422064057	0.476272078232529	5954	0.169300691161394	2	2	0	-8.75864619026939
chr6	118856317	119120151	0.498806445361571	20	0.0949450117866015	0.678584575456948	680	0.211592986757506	4	2	2	-6.91117327371352
chr6	119180453	120874652	0.105555227222732	24	0.120018469291249	0.495229012211018	501	0.251690171050824	2	2	0	-7.39156826519127
chr6	121080562	121334246	0.429893549550563	11	0.0920334919274697	0.714108260005757	397	0.205208284165344	4	2	2	-7.17326953757311
chr6	122901284	170736839	0.1138546590267	1756	0.0986774679984641	0.47791973385584	57336	0.170384646025232	2	2	0	-11.9222058724181
