chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chr1	61987	16502473	0.000868557653793345	1310	0.0899894548581437	0.603072041342735	46338	0.204029620998442	2	2	0	-8.72005347162752
chr1	16508139	16947199	0.498488837770275	177	0.186370520686605	0.569082327372522	2002	0.222765328676421	2	1	1	-6.74686526677678
chr1	16950132	19193288	-0.000527496535988214	244	0.00377650966251377	0.599435844962762	6076	0.201682752438303	2	2	0	-7.07668878897814
chr1	19198991	60039945	0.49891503081461	3426	0.0937756116005991	1.17664717330519	161122	0.417580194761967	4	2	2	-7.59496914859793
chr1	60604095	99622975	0.000338527750515849	986	0.0079253878083906	0.59072158367613	36888	0.212874123498283	2	2	0	-9.29026190059666
chr1	99686887	121429348	0.498885099740904	993	0.0891024746159457	1.16258686319933	46023	0.394678713526911	4	2	2	-7.14141893910526
chr1	125094607	145502584	0.336798141800781	74	0.129096117210052	1.19918421047866	2760	0.48558046145179	4	3	1	-7.50086276149183
chr1	145608293	248918526	0.428875435162564	7340	0.094238300138851	1.32407336519476	307908	0.465497627757142	5	3	2	-6.91023507694831
chr2	41366	61018416	0.326153723394787	2229	0.113005915821176	0.786692871600281	86947	0.276671673802147	3	2	1	-7.15297793963931
chr2	61076867	61378479	0.0184981349554522	20	0.0237799119116601	0.263082964822357	930	0.0958186797527608	1	1	0	-7.09048343511637
chr2	61395116	90310327	0.320072499547335	1090	0.109194453026652	0.784409168387492	44159	0.273118542064245	3	2	1	-6.99246148191733
chr2	90380709	91987666	0.49835965239415	56	0.176644271634544	0.704775337347118	993	0.284447946643533	3	2	1	-7.44240041729478
chr2	94190317	95939023	0.286723709621929	44	0.101039658971067	0.780912635822545	2769	0.255182509774368	3	2	1	-6.88123051589925
chr2	95939037	95954051	0.218250885519831	57	0.139158354470896	0.685507064598262	172	0.214834379673074	4	3	1	-6.80440913090011
chr2	95957191	160458152	0.315679413643399	1899	0.112896427576522	0.782480719619414	79101	0.273651510109763	3	2	1	-7.35171940682701
chr2	160458518	198724907	0.49889460208362	1436	0.0890592948429472	1.06594747196964	66157	0.354424470203719	4	2	2	-6.77138901613059
chr2	198870377	222124702	0.346366346207682	990	0.105823967824642	0.797828877492687	44289	0.269735705268932	3	2	1	-6.79424290868317
chr2	222297170	242183437	0.498855140784648	1196	0.106249534635315	0.568596359368019	35033	0.187766802803586	2	1	1	-7.48325415807413
chr3	22224	90507212	0.327409446731187	3214	0.110241563713774	0.820269816203567	147159	0.274834345690796	3	2	1	-6.82328900749091
chr3	91445573	198120733	0.326030914655394	3981	0.112504573360987	0.817698788979427	149719	0.284177488974185	3	2	1	-6.78637057626697
chr4	13995	10722771	0.331896365348809	945	0.113720563316138	0.827146272495772	28797	0.274184549424944	3	2	1	-6.76554452990114
chr4	10785339	15614233	0.432309554581512	129	0.112178791012833	1.34553477082604	4821	0.516620111709263	5	3	2	-6.78263714311979
chr4	15624120	17842406	0.0016785152044394	148	0.00477267764690944	0.787221198223096	3474	0.285326831535699	3	3	0	-6.8209621859594
chr4	17864489	49023748	0.396640813096795	1349	0.0995016104986493	1.36364926255938	46637	0.542447889364752	5	3	2	-6.73845393479721
chr4	49105407	49711578	0.332127637820816	89	0.161340051938601	0.934592821305813	681	0.594831218277102	3	2	1	-6.75361988644959
chr4	51996084	53396550	0.0993460924374577	143	0.0865196250771499	4.72846875180831	6274	3.62081976581149	20	18	2	-6.7342183438159
chr4	53419928	54424127	0.189584152858732	100	0.101181694256052	2.78645288767232	3778	1.64989984675818	11	9	2	-6.73750332431188
chr4	54426224	55337032	0.104435968422646	124	0.0679776887542623	4.82635163964831	4503	3.23361870859375	19	17	2	-6.73332228063116
chr4	55344221	55600567	0.157126377606926	64	0.0823108642465615	3.22469286147032	2122	2.04734351698254	13	11	2	-6.73425508688234
chr4	55612203	55985529	0.0559129987231847	70	0.0543615608317702	7.3264639147622	3158	4.35252462367302	18	17	1	-6.73503325607178
chr4	56003584	61297825	0.188844694786211	508	0.106479382532353	2.77228747390465	13294	1.91816967864601	11	9	2	-6.73990596394266
chr4	61323346	65643476	0.107358072131231	396	0.0710868504587504	4.93732753152858	10652	3.25760796896686	19	17	2	-6.73393571145408
chr4	65741604	67201940	-0.00319841251747544	9	0	0.550208497735864	276	0.237437021287191	1	1	0	-Inf
chr4	67347532	67621525	0.331642057008746	23	0.0965533091197618	0.831587733359788	491	0.268600111614398	3	2	1	-6.73462444233279
chr4	67624301	68517639	0.00361452194582457	37	0.021146138161829	0.551310033284373	1393	0.178599610072128	2	2	0	-6.75676792428329
chr4	68550838	81107942	0.338426323635759	526	0.108720750218875	0.812015765688304	19383	0.277178567807863	3	2	1	-6.7344576999962
chr4	81171716	131186865	9.89272533882257e-05	1153	0.0205211817831715	0.553548887818689	42286	0.202617876889318	2	2	0	-7.10761322292272
chr4	131403860	153441498	0.498859558634676	639	0.0986723963984831	1.09462083360121	25482	0.411936313901203	4	2	2	-6.74436241827684
chr4	153558278	153690364	0.000385487675081508	23	0	0.546131843234445	465	0.171302122699572	1	1	0	-Inf
chr4	153703504	165643265	0.498844955519583	380	0.0934455553964867	1.10400470982372	13921	0.398767567110307	4	2	2	-6.75211326860863
chr4	165664293	167011358	0.0028823102333928	24	0	0.554911614523516	620	0.183614608299982	1	1	0	-Inf
chr4	167312824	176784520	0.498827008320237	381	0.1036396871342	1.12168798468425	10616	0.448567499483611	4	2	2	-6.77040872615457
chr4	176795164	189975648	0.353719056601587	539	0.121407078561698	0.827122485530923	14408	0.307766930753075	3	2	1	-6.78147904117676
chr4	189979784	190179746	0.225675981449315	24	0.136079999648544	0.630098174494008	229	0.274082518312284	4	3	1	-7.18544966270504
chr5	103941	1085489	0.498970839714194	245	0.0867939901220786	1.0522397870122	4788	0.274816503036281	4	2	2	-6.73898778371525
chr5	1093745	46206800	0.362003601622856	1342	0.109221170215406	0.842632518591292	45388	0.300202369129173	3	2	1	-7.18072839279295
chr5	49601562	49661122	0.0157796569105507	18	0.0784888527117068	0.0402405750579032	52	0.0387849584440708	1	1	0	-16.9342961486776
chr5	50399974	181288546	0.346352514586051	4885	0.111593801079406	0.841076488176675	189398	0.29483332615181	3	2	1	-7.74047576223002
chr6	175383	29927764	0.40197552682398	2038	0.103235992533615	1.31022303207285	69980	0.498347043979851	5	3	2	-6.80296983224466
chr6	29927827	29928343	0.346386083617476	13	0.161652682450956	0.442849709840497	25	0.100679739769231	3	2	1	-6.74810613746348
chr6	29928491	29953465	0.49849284578947	67	0.152671792301759	1.2525289645073	283	0.477317399885092	4	2	2	-6.73450491971418
chr6	29953525	32485632	0.400349806972726	834	0.0925559444635011	1.31635926190514	27344	0.361826527323659	5	3	2	-6.74127103264645
chr6	32521894	32618459	0.0552038735996556	57	0.0584524097922944	1.26770248051285	333	0.474642996218633	13	12	1	-7.0709656919674
chr6	32636848	58414644	0.400872726469783	2016	0.0910520242356701	1.31995799039611	87582	0.457246151571715	5	3	2	-6.7751279309639
chr6	60291702	170584276	0.498914861320492	4351	0.0939752164693774	1.06431076968091	155977	0.387674040969145	4	2	2	-6.84447569309995
chr7	31439	58100446	0.498910525072106	3565	0.097234225097502	1.1237672474038	111960	0.412910603933697	4	2	2	-7.01892076174541
chr7	60958088	63633966	0.312526866447116	45	0.173569821191021	0.675019305462605	887	0.416478055500119	3	2	1	-7.03881847420246
chr7	63642495	65755476	0.00027863587767929	108	0.0897229534545141	0.576402779462873	3527	0.200804448738036	2	2	0	-6.8584333767976
chr7	65763141	65822258	0.498407455986809	40	0.160230571045091	0.662613402638571	230	0.230189947402843	2	1	1	-6.7606035123008
chr7	65970508	80671133	0.000757369340796121	641	0.077827984858816	0.584899235251667	23404	0.233296967499171	2	2	0	-7.59419065075521
chr7	80922146	100951903	0.498896030397298	884	0.0892870112122416	1.1596272566931	47116	0.389368725371394	4	2	2	-7.09561757209593
chr7	100951933	100960725	0.498442390255249	98	0.157061056832437	0.858393704610074	667	0.226660602576616	4	2	2	-6.73856627313899
chr7	100960738	142303642	0.498898388707107	2122	0.098058352716137	1.15126521017144	89109	0.425758539702416	4	2	2	-7.22475941545337
chr7	142308504	142309136	0.0857570952190503	10	0.0408634582753616	0.895339782844603	34	0.244392318147155	12	11	1	-6.74564631510461
chr7	142313134	142749301	0.498782871029065	92	0.141335965810988	1.13135750997066	1770	0.411618927996755	4	2	2	-6.73620573822101
chr7	142752700	142773337	0.0329151089834002	13	0.205405852162406	1.19073961627471	253	0.343422380999153	4	4	0	-6.74936857769042
chr7	142773737	152273892	0.498868927017244	726	0.0879709799123271	1.1344970815525	27073	0.369566419419935	4	2	2	-6.82703945246921
chr7	152278438	152416484	0.201537557599798	74	0.14775377581405	1.02346534545059	609	0.496336434447237	5	4	1	-6.75902820161096
chr7	152418146	159232891	0.498821306908938	474	0.0994960130833245	1.14253300130971	12690	0.44402374068799	4	2	2	-6.79490793919503
chr8	213370	43691375	0.329802721633571	2141	0.111192673476378	0.798036490519935	65702	0.281156862676408	3	2	1	-6.82004275539599
chr8	46555537	55475918	0.337620868638168	238	0.117093580699958	0.803644684639987	9841	0.303915317757235	3	2	1	-6.7388370693771
chr8	55534676	122610068	0.407827444674149	2563	0.10065350187741	1.33373638494472	98851	0.523560924474274	5	3	2	-6.76344836383416
chr8	122704570	145066761	0.498901568361984	1374	0.0881186177259846	1.09018854492992	48718	0.364348616867269	4	2	2	-6.7395377928002
chr9	117696	42856422	0.334373432717233	1820	0.119429754870781	0.769061783467816	52956	0.275075189826933	3	2	1	-7.56756860723419
chr9	61165843	65648606	0.291649747069229	126	0.159383342022577	0.749989671807437	1514	0.300727367743898	3	2	1	-6.9512117085213
chr9	65693848	138217089	0.338262585040137	3706	0.110698695279789	0.783963421838028	148716	0.262753140544767	3	2	1	-7.38960804557091
chr10	47864	39475690	0.335329559380613	2038	0.116143359948198	0.822671684786365	58973	0.311848300713397	3	2	1	-6.78121225819071
chr10	39986485	42279966	0.105439792069466	9	0.060903612372338	0.677221905621544	167	0.421489641542944	3	3	0	-8.38419965454617
chr10	42280157	133787106	0.32200856918582	4171	0.110049151966796	0.822739357490854	157154	0.286451876196716	3	2	1	-6.87110670712594
chr11	209002	1011490	0.0023605105951357	203	0.0353790863955291	0.565386302213098	5908	0.161575981415558	2	2	0	-6.77203583896176
chr11	1016665	1018138	0.227450475677741	29	0.135186880320678	0.364371376055901	100	0.0579024920522302	4	3	1	-7.04651788850626
chr11	1018262	45262499	0.00161348363588626	1781	0.0467946735305559	0.544188334965877	56748	0.183062878063688	2	2	0	-6.76509462263311
chr11	45269253	47991011	0.000812388606394987	122	0.0142757977465582	0.280386855977241	5224	0.117252900669132	1	1	0	-6.88778769868143
chr11	48327722	49875094	0.497804479562323	9	0.214278699620637	0.999902568534013	2230	0.508278203771745	4	2	2	-6.75514392304175
chr11	54604614	112194760	0.335982384061044	2689	0.108787719292043	0.827055021344909	131803	0.264238002565593	3	2	1	-6.91442005377579
chr11	112200848	130405854	0.000977753812770876	979	0.0457213406503966	0.541636860561651	32782	0.178896456914849	2	2	0	-6.73418642067718
chr11	130406182	130753856	0.497902767201932	9	0.24506756437993	0.538920013391623	453	0.167843289718982	2	1	1	-6.73316030665886
chr11	130790223	134986767	0.00113602627498699	107	0.00355099882630691	0.537002857975943	3167	0.170864148687094	2	2	0	-6.79802227175675
chr12	12233	56101	0.498097515462988	17	0.169028191174622	0.76942714406293	91	0.322944496378476	4	2	2	-6.76222226009574
chr12	56312	23570685	0.498900695110174	1822	0.0892621486420744	1.08916435883762	65190	0.362305573825001	4	2	2	-6.73842943765138
chr12	23825266	25102100	0.00245040535008989	19	0	0.562908757583985	848	0.218676252457925	1	1	0	-Inf
chr12	25104495	34249489	0.494280256643117	591	0.0959509325153859	1.10874164582273	17993	0.396734177499143	4	2	2	-6.75660454120456
chr12	37466151	76326903	0.498918293598333	2347	0.0849677675875787	1.09885145677463	110976	0.359913662772568	4	2	2	-6.77821027003423
chr12	76386702	77182244	-0.00225257755743091	22	0	0.556544548738501	1109	0.196271558182383	1	1	0	-Inf
chr12	77301732	93685736	0.49884512740843	408	0.0974266493838582	1.09855614603122	16807	0.410210035775855	4	2	2	-6.74732830808968
chr12	93779906	94354777	0.00481862698414681	24	0.00789319556528812	0.537912595190826	760	0.192359748086582	2	2	0	-6.94895986481975
chr12	94400962	133224730	0.498914118193467	3130	0.0958702902076829	1.10359818474636	123174	0.404810857508196	4	2	2	-6.79053427364739
chr13	18178016	18346972	0.498238476165637	46	0.189800449493723	0.932761956264656	624	0.388620309119112	4	2	2	-6.74774522936156
chr13	18413176	99914504	-0.000288773679615967	2927	0.0322935463310138	1.09285811874996	104463	0.413736679753432	4	4	0	-6.76391609245008
chr13	99927736	99945335	0.0416089026370736	9	0.162382350573508	0.986783695598605	73	0.386652222313266	4	4	0	-6.77276242276861
chr13	99947914	114281989	6.65396844165556e-05	739	0.0469424589974728	1.08306476582593	22256	0.365905368999997	4	4	0	-6.73315955155388
chr14	16037128	16098268	0.222	1	NA	1.4766631033935	22	0.528058864618486	5	5	0	-5.76543479878376
chr14	18289828	59527137	0.392194994027389	2716	0.0963232805087999	1.38825712693161	100260	0.496640484501638	5	3	2	-6.8067312554275
