chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chr1	139213	121568263	0.498925358990637	7304	0.100695636138393	0.784255701827489	275268	0.280774073746386	4	2	2	-6.73341699331137
chr1	125094663	248916508	0.153154584579916	7339	0.0940033449515898	1.19078189516017	298093	0.445658911068809	6	5	1	-6.80562621963256
chr2	41404	4235323	0.44798960563431	157	0.0849610198733858	0.75975701945402	4459	0.266762149630352	4	2	2	-6.98396628997262
chr2	4266436	5621762	0.0722136230086385	12	0.182445176489384	0.527054649884251	290	0.318261509326554	3	3	0	-6.91976026808289
chr2	5639379	92075691	0.498899578082219	3433	0.101399438058532	0.793070461262997	134965	0.291309334263571	4	2	2	-6.81651229836226
chr2	94194584	95939329	0.498649559040698	49	0.147851150097096	0.755205625540049	2927	0.257997799214268	4	2	2	-6.75471589256129
chr2	95939402	96017974	0.194430225342746	51	0.14440941254424	0.6663322729042	288	0.370684616070805	5	4	1	-6.78448134287045
chr2	96024408	104830415	0.498817651179902	433	0.10839046484099	0.784659025103606	19063	0.269622529594973	4	2	2	-6.73318931594497
chr2	104940116	242183350	0.335304397979525	4781	0.117599730458763	0.591265766223853	177025	0.211435418328921	3	2	1	-6.79453200044318
chr3	51248	90208408	0.498910986312498	3640	0.0959203460482276	0.79006579083853	150725	0.277597570409876	4	2	2	-6.77735307959591
chr3	91451656	195382058	0.498912259547549	3945	0.0981550885693805	0.79058654610084	141689	0.286283963597316	4	2	2	-6.78920826067042
chr3	195387591	198120733	0.498773512679686	496	0.12280678218673	0.80018595428042	11167	0.291923480721767	4	2	2	-6.74132095268904
chr4	54908	3485708	0.00397230919176683	384	0.0505859061708128	0.401500694310469	11026	0.145625336166055	2	2	0	-6.7930823716652
chr4	3491060	3624885	0.499149109030272	18	0.0818091194558638	0.784966640678845	376	0.250770444815389	4	2	2	-6.73309747891623
chr4	3823173	5328839	0.0109433770541559	80	0.136442316369235	0.501901549250609	1526	0.274364461799843	3	3	0	-7.02266410025476
chr4	5370765	5729219	0.425015729924794	30	0.0565871213161668	0.733849800476889	670	0.235236287546668	5	3	2	-7.15625433725852
chr4	5733155	5811051	0.00201723472078708	13	0	0.375932709712922	200	0.110451602785061	1	1	0	-Inf
chr4	5828666	8659910	0.49887015859557	264	0.0869449885044553	0.756823523255998	7251	0.2484335830558	4	2	2	-6.76669305353672
chr4	8692619	8975058	0.498748941367364	7	0.112055683436746	0.756325315423628	273	0.294304328341356	4	2	2	-6.73559369111862
chr4	8981455	9054052	0.218417975820577	63	0.125839228862614	0.759478294184955	355	0.315074303450023	4	3	1	-6.77102138111565
chr4	9055553	49061855	0.49885722996993	1274	0.106157559362288	0.758882623658252	39872	0.287894983230229	4	2	2	-7.02098892359364
chr4	49103936	49157762	0.0499764805754024	10	0.158661939705498	0.132773896507201	37	0.217647464765659	1	1	0	-6.89351390527183
chr4	49157790	49711578	0.187838103263218	72	0.151717573874032	0.522754044182523	374	0.276080073167012	3	2	1	-7.29899621583154
chr4	51848345	52364711	0.312669812580664	24	0.0899700332558456	1.16310670191282	937	0.41876065548475	6	4	2	-6.76471789682495
chr4	52400933	56678666	0.0737981376846308	765	0.0602354730168276	4.89944252646608	30006	2.93861835059422	16	15	1	-6.81272438395149
chr4	56678835	58632331	0.0428161012722841	487	0.0398508516148205	8.37193056118521	13156	5.59403512861935	20	19	1	-6.77396804636161
chr4	58735779	59377449	0.0960053346734728	44	0.0790770057158272	3.62527139446563	548	2.68302548986099	20	18	2	-6.73488500842375
chr4	59476833	62572434	0.0790484959444417	44	0.0665306205234135	0.882006214903437	997	1.68590362936079	9	8	1	-7.16761926779126
chr4	62615326	62858147	0.176582512256492	25	0.0994030012960709	2.38674573011993	264	1.79761837053064	11	9	2	-6.7351622762405
chr4	62866609	63735549	0.069116248572081	44	0.0545787006678997	4.8441235941223	1208	2.86747557527234	15	14	1	-6.75002419653383
chr4	63766931	64148803	0.0133985484822776	57	0.0181311015138425	23.8760813812549	2392	14.2598722531655	20	20	0	-7.04767462720626
chr4	64164612	64409219	0.0785278153639899	27	0.0485937575862711	5.03393905266024	631	3.84373171456499	13	12	1	-6.73828944550768
chr4	64416780	65136484	0.176416349378243	26	0.11557612875703	1.78512838122853	604	1.28841724084654	11	9	2	-6.7435692374772
chr4	65324037	68974016	0.000144008919897187	74	0.0334091683328555	0.385351600435446	2585	0.139176387725476	2	2	0	-6.76494928028126
chr4	68996952	69796440	0.0802578730740819	56	0.0873215806176139	4.02169825946096	3326	2.3809215188983	13	12	1	-6.75149925446993
chr4	69804546	70480984	0.388581348908806	54	0.0911971030256966	1.14093682965477	1367	0.539900117658443	5	3	2	-6.77455074366689
chr4	70491394	70522009	0.0608486573983346	10	0.068339349328675	4.67665532579919	176	3.6577104669407	16	15	1	-6.73359959496473
chr4	70522662	76082063	0.000258046816795088	225	0.0761288220037755	0.399031356805536	6487	0.157490719360021	2	2	0	-6.77648474502196
chr4	76085824	76112572	0.498853415021873	9	0.155819161565936	0.743412017249824	138	0.203536552783651	4	2	2	-6.73414600148162
chr4	76130496	83158841	0.0010543523803408	229	0.0175581303523295	0.397704180115775	7102	0.153310399743377	2	2	0	-6.77375572674125
chr4	83309466	189860572	0.498882787421006	2967	0.103572743949811	0.758716383485169	105321	0.285251432250185	4	2	2	-7.46655540351047
chr4	189881263	190179679	0.498281786013299	32	0.185704518918561	0.672327398656702	370	0.271194037326581	4	2	2	-6.78983062015456
chr5	36514	413658	0.120148399520366	33	0.103970257256291	2.75651382616331	2647	1.25305018105785	16	14	2	-6.73672285492957
chr5	483152	840391	0.498130490215953	49	0.189344813325671	0.37629159296788	916	0.122559355663407	2	1	1	-6.75655975297321
chr5	843508	1115861	0.28444196534833	38	0.094727072951342	1.31030726476132	1729	0.382709364868166	7	5	2	-6.73547191630181
chr5	1125581	1312752	0.128985296162178	60	0.0766577174830918	3.00898005769328	2182	1.16905626044749	16	14	2	-6.73478965237084
chr5	1320607	3098355	0.0139207452261819	75	0.0879878513317718	0.389497991230921	1357	0.188592428775732	2	2	0	-6.74914194047226
chr5	3133938	4830577	0.134183238629538	98	0.101807750243673	2.45449284272432	2281	1.66053689982967	14	12	2	-6.74194641838587
chr5	4864112	6693083	0.00306355183417206	55	0.00757578989892094	0.359960432362919	1326	0.126687007995376	2	2	0	-7.28694965173727
chr5	6725191	8168150	0.0985142118979102	101	0.0822124102313003	3.21260510448997	3166	1.95961530986486	19	17	2	-6.74196850955433
chr5	8335371	9914358	0.0382620537060001	16	0.100600198806961	0.50840892557044	637	0.705880066429292	3	3	0	-6.85840211787956
chr5	10000705	10322431	0.267257973371456	26	0.10608025989062	1.37211149249926	832	0.476253221746243	7	5	2	-6.75113741278742
chr5	10353752	10845006	0.00201723472078708	13	0	0.384327329490859	641	0.165437555956989	1	1	0	-Inf
chr5	11418125	16711342	0.272247076281722	283	0.102616618479617	1.35507803367915	8666	0.765458960440731	7	5	2	-6.74414597074511
chr5	16719169	16823696	0.168362170165983	41	0.0956054519314897	2.38041590214723	905	1.26730601614572	12	10	2	-6.73322430229273
chr5	16824737	17354556	0.202347233170879	92	0.125723794120392	1.73591687036597	2180	1.1080727336225	10	8	2	-6.73703633131442
chr5	17392188	19028865	0.00734755183953351	15	0.00671317113342619	0.408881530799601	334	0.197854457161202	2	2	0	-7.42217445707741
chr5	19197482	19839952	0.248365294553537	28	0.107184525407227	1.43919684556558	586	0.566769452708041	8	6	2	-6.74191964339945
chr5	19920811	22086489	0.0749171959968417	195	0.0897269759554827	4.4151919836713	5836	2.82039772273289	16	15	1	-6.76358484243388
chr5	22197346	24813007	0.189392877261305	121	0.0924943986093465	1.96567476003098	3033	1.08460565536966	10	8	2	-6.74092332377739
chr5	25190563	28226401	-0.00298151111405176	15	0	0.367138037518883	650	0.340786685499346	1	1	0	-Inf
chr5	28449872	29363941	0.0967238064480196	68	0.0920510174611218	3.00627506924951	1001	1.93379186464165	20	18	2	-6.74408115611111
chr5	29396541	30086430	0.0015984106569531	12	0	0.379779950912118	142	0.184636710363094	1	1	0	-Inf
chr5	30176633	33812008	0.127264841039841	529	0.0779243091126178	2.69686640267938	15801	1.58651314283297	15	13	2	-6.74307743251701
chr5	33881147	35184256	0.00667701939877707	53	0.0888748120707413	0.394016709109037	1738	0.287354146754286	2	2	0	-6.73668974416898
chr5	35315381	37213624	0.197858131200852	159	0.109049149747917	1.72471606707513	6353	0.799561419579642	10	8	2	-6.7621380172133
chr5	37224383	37608732	0.0868218804769892	121	0.0661948611439988	3.78094260408853	4178	2.1060359299386	12	11	1	-6.74640222868879
chr5	37656422	41149808	0.169640259377924	291	0.0956442879316847	2.007379873457	9785	0.823991907075744	11	9	2	-6.75833404324527
chr5	41172327	46381425	0.290782596235428	127	0.125822135269532	1.40536945518695	6264	0.721721312944954	7	5	2	-6.73754185720767
chr5	49600577	50269093	-0.00319841251747544	9	0	0.0834908069694085	31	0.268609846175388	1	1	0	-Inf
chr5	50399974	132204171	0.498893682899281	2459	0.100040494988783	0.768600516789182	83052	0.290299708367584	4	2	2	-6.94839057430717
chr5	132210587	133089773	-0.00116974933398306	41	0	0.369781038745611	2451	0.135790007832667	1	1	0	-Inf
chr5	133098957	181281814	0.498897507531006	2591	0.103914913612189	0.753870635560189	97445	0.269194888983795	4	2	2	-7.28382448537544
chr6	203878	32485507	0.498901661962956	2428	0.100945135380365	0.790146371299798	70612	0.276533601257747	4	2	2	-6.74955304286326
chr6	32522009	32584298	0.498117198670683	25	0.190799266245969	0.155960486194636	67	0.109578013406714	2	1	1	-8.62821712478356
chr6	32618459	32666731	0.135467538919694	25	0.120583263073004	0.667529999362936	162	0.186052942920032	5	4	1	-7.02085905608967
chr6	32668032	58123392	0.498898527290507	1667	0.100591665766002	0.795809255078068	63846	0.273451599257272	4	2	2	-6.77999770318952
chr6	61133505	112100518	0.498859171024067	1352	0.102854669047182	0.80246057748926	53210	0.330353962965596	4	2	2	-6.88442942479803
chr6	112100951	170736839	0.301727675060062	1954	0.120760824185067	0.575815084813416	64612	0.215246173719388	3	2	1	-7.08216505618588
chr7	50462	58100284	0.429707775197969	3412	0.104272517317403	0.963452322069896	105703	0.359646675221112	5	3	2	-6.85611499287031
chr7	60981623	65763141	0.440664552230177	252	0.119391765409645	0.937685266541863	6620	0.366213832611474	5	3	2	-6.84274152021485
chr7	65771757	67020817	0.498531288079366	200	0.158481364248515	0.98021069185574	5436	0.405921952223609	6	3	3	-6.87983446284234
chr7	67028032	100952551	0.406705643712064	1962	0.108393210264024	0.975109519925269	78311	0.369853183118406	5	3	2	-6.73866847437858
chr7	100952563	100960659	0.110801053436222	63	0.106150758899555	0.745592866785265	512	0.202503999622264	8	7	1	-6.80845639076453
chr7	100960708	100974719	0.49865135725509	69	0.145204604740524	0.820392525360896	323	0.303404453538783	4	2	2	-6.73327166162228
chr7	100976343	152344249	0.417422362689996	2824	0.101976787240101	0.959586717923818	109141	0.353388530503928	5	3	2	-6.85529570797283
chr7	152358767	152416386	0.119718790971733	72	0.143316551042847	0.583369404979937	289	0.429625927854066	7	6	1	-6.88249892517834
